block	time	key
0	0.733705997467	right
0	10.2091939449	left
0	28.4913210869	right
0	39.3005509377	left
0	42.3199379444	right
0	44.7053320408	left
0	59.6171190739	right
0	65.9393870831	left
0	72.9292340279	right
0	83.0701141357	left
0	92.0611410141	left
0	96.2155580521	right
0	102.603132963	right
0	103.93802309	left
0	113.012848139	right
1	1.90162301064	left
1	12.0765929222	right
1	19.7828948498	left
1	29.874409914	right
1	33.4446167946	left
1	35.5634188652	right
1	40.617620945	left
1	49.5417289734	right
1	56.3974118233	left
1	62.819038868	right
1	66.3218889236	left
1	68.941423893	right
1	77.8492708206	left
1	85.7053699493	right
1	90.6098070145	left
1	96.1643259525	right
1	98.4989848137	left
1	104.754867792	right
1	108.324704885	left
2	0.951410055161	left
2	15.5141220093	right
2	24.8047978878	left
2	32.9789819717	right
2	45.0550379753	left
2	60.9017698765	right
2	67.8077659607	right
2	75.9818890095	left
2	81.5361950397	right
2	84.6062469482	left
2	95.9486920834	right
2	105.923984051	left
