block	time	key
0	1.73541903496	left
0	25.9055669308	right
0	33.7121388912	left
0	40.1500990391	right
0	58.4491689205	left
0	61.0683779716	right
0	118.733592987	left
1	1.70290112495	right
1	18.3661620617	left
1	38.2328882217	right
1	49.3257710934	left
1	87.9926030636	right
1	98.050260067	left
1	108.359072208	right
1	114.73122716	left
1	116.098730087	right
2	0.98961019516	right
2	28.8809561729	left
2	33.5346970558	right
2	47.0454080105	left
2	54.6685461998	right
2	72.1999070644	left
2	83.1926090717	right
2	108.881922007	left
