block	time	key
0	1.53554916382	right
0	7.50741410255	left
0	9.30853700638	right
0	19.2002551556	left
0	30.0774350166	left
0	32.6625981331	right
0	42.8551352024	left
0	52.58122015	right
0	63.0406060219	left
0	70.7477281094	right
0	75.6852571964	left
0	84.792689085	right
0	102.208227158	left
0	115.887847185	right
1	2.28768706322	right
1	10.2276830673	left
1	18.5181620121	right
1	30.1288700104	left
1	36.6853950024	right
1	48.8627450466	left
1	58.5206260681	right
1	72.2494828701	left
1	82.1919059753	right
1	85.7783169746	left
1	89.4824550152	right
1	100.891722918	left
1	117.057136059	right
2	1.60973286629	right
2	8.68351984024	left
2	13.7042198181	right
2	21.5779848099	left
2	30.3024048805	right
2	40.4284849167	left
2	46.9508068562	right
2	55.3083570004	left
2	63.4488167763	right
2	79.7800569534	left
2	92.5423798561	left
2	101.917176962	right
2	114.978426933	left
