block	time	key
0	0.901520013809	right
0	1.90224599838	left
0	4.10432195663	right
0	7.17355895042	left
0	11.677590847	right
0	14.1963608265	left
0	19.0163350105	right
0	20.7855029106	left
0	22.7030179501	right
0	25.8229329586	left
0	27.2568659782	right
0	28.8251049519	left
0	30.2428119183	right
0	34.9805238247	left
0	36.9324829578	right
0	39.5508708954	left
0	40.8854990005	right
0	42.3196430206	left
0	44.3718929291	right
0	45.87241292	left
0	46.9575889111	right
0	54.880300045	left
0	59.5678470135	right
0	61.1359219551	left
0	62.2031009197	right
0	63.2205998898	left
0	65.5899560452	right
0	67.3240129948	left
0	68.6585078239	right
0	71.4279539585	left
0	72.5617890358	right
0	73.7299120426	left
0	76.9997990131	right
0	78.1497378349	left
0	82.738049984	right
0	85.5232298374	left
0	86.6080489159	right
0	87.6246049404	left
0	88.5253398418	right
0	94.3638439178	left
0	100.08564496	right
0	103.471483946	left
0	106.023488998	right
0	109.94351697	left
0	112.011818886	right
0	113.580013037	left
0	115.331840992	right
0	116.699775934	left
0	117.884135008	right
0	118.968622923	left
1	0.973881959915	left
1	4.05959701538	right
1	6.11081814766	left
1	11.0652770996	right
1	13.6334471703	left
1	15.5186359882	right
1	18.2879300117	left
1	23.592249155	right
1	29.4812340736	left
1	32.1666891575	right
1	34.0344171524	left
1	36.9369871616	right
1	38.388628006	left
1	39.7064239979	right
1	42.6083021164	left
1	43.8592250347	right
1	45.4777340889	left
1	46.5283739567	right
1	49.0802900791	left
1	51.532886982	right
1	53.6511671543	left
1	55.2532351017	right
1	56.7536239624	left
1	57.9048340321	right
1	60.0901670456	left
1	61.1916739941	right
1	62.2579660416	left
1	64.0428791046	right
1	65.378221035	left
1	67.1622030735	right
1	70.1982409954	left
1	73.8179130554	right
1	78.3551881313	left
1	82.9765851498	right
1	86.0784349442	left
1	87.6803741455	right
1	89.4645991325	left
1	90.6655540466	right
1	92.2510640621	left
1	93.3844809532	right
1	94.3859450817	left
1	95.3369250298	right
1	97.3881320953	left
1	98.4886331558	right
1	100.391486168	left
1	103.292960167	right
1	104.928625107	left
1	106.529500961	right
1	108.897678137	left
1	110.016360998	right
1	111.200397968	left
1	112.700955153	right
1	113.985551119	left
1	115.753749132	right
1	117.205039978	left
1	118.923407078	right
2	0.734694957733	right
2	2.93676400185	left
2	7.0736849308	right
2	8.87426996231	left
2	12.4948940277	right
2	15.6468429565	left
2	19.9015169144	right
2	22.8533289433	left
2	25.855494976	right
2	31.3771059513	left
2	38.1325180531	right
2	41.2684719563	left
2	44.8050920963	right
2	47.8581929207	left
2	49.0421829224	right
2	50.3436338902	left
2	51.3939990997	right
2	53.0786550045	left
2	55.631633997	right
2	57.0660948753	left
2	59.2340750694	right
2	60.3680679798	left
2	61.3361239433	right
2	62.8533639908	left
2	64.7885370255	right
2	66.0726530552	left
2	68.0078389645	right
2	69.1422400475	left
2	70.0771460533	right
2	71.711359024	left
2	72.6623160839	right
2	75.932092905	left
2	78.6672389507	right
2	80.0350210667	left
2	81.2362349033	right
2	82.5368859768	left
2	84.6395170689	right
2	85.7229230404	left
2	87.6076490879	right
2	91.4285740852	left
2	94.7971749306	right
2	95.9147410393	left
2	97.9497470856	right
2	99.0176758766	left
2	99.8851380348	right
2	101.253378868	left
2	103.704525948	right
2	105.673563004	left
2	106.807785034	right
2	107.825200081	left
2	108.742124081	right
2	110.443830013	left
2	113.479856014	right
2	116.782525063	left
2	117.783456087	right
2	118.767863989	left
2	119.835911989	right
