block	time	key
0	2.43565297127	right
0	5.85609507561	left
0	10.2426948547	right
0	12.6622140408	left
0	16.6828699112	left
0	25.8901860714	left
0	34.4651670456	left
0	43.8392899036	left
0	50.1951248646	right
0	59.7201449871	right
0	73.2325289249	right
0	87.4125759602	left
0	106.796534061	right
0	117.472205877	right
1	3.19728302956	right
1	11.2883741856	left
1	17.8776910305	right
1	26.7857460976	right
1	32.1898751259	left
1	37.5946831703	right
1	46.6531481743	left
1	52.1081871986	right
1	57.0958781242	left
1	63.4354450703	right
1	67.3884730339	left
1	72.3423321247	right
1	79.015542984	left
1	85.0038511753	right
1	90.8422980309	right
1	96.6984419823	right
1	98.0655100346	left
1	104.288925171	right
1	108.241350174	left
1	113.446572065	right
1	117.533398151	left
2	3.8377161026	right
2	9.49242711067	left
2	23.3878281116	right
2	32.562746048	left
2	55.0827901363	right
2	68.3448619843	left
2	114.736119032	left
