block	time	key
0	2.2191491127	left
0	4.75441193581	right
0	7.27432703972	left
0	10.6764039993	left
0	11.0774450302	right
0	13.9793140888	left
0	18.333163023	right
0	21.5527451038	left
0	24.9385309219	right
0	28.0914149284	left
0	33.0461349487	right
0	41.5192270279	left
0	42.4208059311	left
0	47.6250391006	right
0	56.0320279598	left
0	59.051363945	left
0	62.0204310417	right
0	65.706346035	left
0	70.0600309372	right
0	72.1457769871	right
0	73.8799579144	left
0	80.586067915	right
0	85.1392769814	right
0	91.0111019611	left
0	97.9673390388	right
0	110.027846098	right
0	112.279289007	left
0	119.9525249	right
1	1.14380908012	right
1	8.4174990654	left
1	11.0690000057	left
1	13.3381171227	right
1	19.5430011749	left
1	22.8458001614	right
1	27.0996441841	left
1	31.4866230488	right
1	36.9079921246	left
1	42.5289850235	right
1	48.2177550793	left
1	52.5381669998	right
1	55.5072851181	right
1	58.6765961647	left
1	60.2779181004	right
1	65.2647650242	left
1	71.8537130356	right
1	78.0588860512	left
1	83.6969940662	right
1	91.5536360741	left
1	97.1081650257	right
1	103.04746604	left
1	109.936736107	right
1	112.955046177	left
1	116.075054169	right
2	1.07412099838	right
2	4.99313902855	left
2	6.44563889503	right
2	9.16430783272	right
2	12.6499838829	left
2	16.7869739532	right
2	20.4574229717	left
2	25.2779409885	right
2	30.6327660084	left
2	34.3182890415	right
2	41.5244150162	left
2	46.846214056	right
2	47.7632558346	left
2	50.5162098408	right
2	58.956332922	left
2	61.3082339764	right
2	64.2268388271	right
2	71.1000978947	left
2	74.7858140469	left
2	77.3547039032	right
2	80.0242938995	left
2	83.1263878345	right
2	89.1650438309	right
2	94.152518034	left
2	98.4893808365	right
2	104.761291981	left
2	108.148115873	right
2	114.736484051	left
