block	time	key
0	1.00884485245	left
0	4.67943096161	right
0	6.41466784477	left
0	8.13251686096	right
0	10.083343029	right
0	11.7851409912	left
0	14.5040390491	right
0	16.4732780457	right
0	18.5082499981	left
0	20.2758569717	left
0	22.3779368401	left
0	24.1124708652	left
0	25.9320719242	left
0	27.7331089973	left
0	29.617677927	right
0	31.8196258545	right
0	33.9718558788	right
0	35.856541872	right
0	37.859087944	right
0	39.9599840641	right
0	42.3122730255	left
0	44.831966877	right
0	46.6328508854	left
0	48.4677770138	left
0	52.1384148598	left
0	54.1227178574	left
0	56.324960947	right
0	58.5767278671	right
0	60.5451059341	right
0	63.2315709591	left
0	66.1667749882	right
0	68.6356520653	right
0	71.0548899174	right
0	73.8569450378	right
0	76.7770309448	right
0	79.1617648602	right
0	81.4469568729	right
0	84.4330089092	right
0	87.6691930294	left
0	90.2381269932	right
0	92.3066768646	left
0	94.5257899761	left
0	96.7938499451	left
0	99.095815897	left
0	100.564241886	right
0	102.266161919	right
0	104.351397038	right
0	106.119827032	left
0	108.054414034	right
0	109.722094059	right
0	111.857374907	right
0	114.109403849	left
0	116.461382866	right
0	118.880631924	right
1	1.10695791245	left
1	3.04211592674	left
1	3.77684187889	right
1	6.29486608505	right
1	8.34712100029	left
1	10.3650770187	left
1	12.8013050556	left
1	14.7031490803	right
1	16.6042170525	right
1	18.9894628525	right
1	21.0915620327	right
1	23.3099730015	right
1	25.5956840515	right
1	28.0141580105	right
1	29.899864912	right
1	32.068418026	right
1	34.1371018887	left
1	35.7376658916	right
1	37.7727279663	left
1	39.6581139565	left
1	41.7428948879	left
1	43.711327076	left
1	45.5460259914	left
1	47.8992490768	right
1	50.0172679424	right
1	52.1025588512	right
1	54.0369949341	right
1	56.0552279949	right
1	58.6414730549	right
1	61.1275789738	right
1	63.4622168541	right
1	65.8648619652	right
1	69.3677289486	right
1	71.7700960636	left
1	74.1052238941	left
1	76.3566539288	left
1	79.0093250275	left
1	81.2279150486	left
1	83.4972369671	right
1	85.7319889069	right
1	88.3181819916	right
1	90.0525150299	right
1	92.5713479519	right
1	94.5571608543	right
1	96.809014082	right
1	99.2614159584	right
1	101.179059029	right
1	103.697906017	right
1	105.866544008	right
1	108.169043064	right
1	110.321150064	right
1	112.589916945	left
1	114.658087015	left
1	117.010518074	right
1	118.51094389	left
2	1.07266306877	left
2	3.40780305862	left
2	5.57711291313	left
2	7.6116130352	left
2	8.26210904121	right
2	10.0812559128	right
2	11.6829600334	left
2	13.6171290874	left
2	15.4028689861	right
2	17.4872920513	right
2	20.1062059402	right
2	22.1583518982	right
2	24.1765959263	right
2	24.6767010689	left
2	26.7626271248	left
2	28.8978869915	left
2	30.7996771336	left
2	32.9016959667	left
2	34.8859729767	left
2	37.0721230507	left
2	39.6406099796	left
2	42.2263889313	left
2	44.8951699734	left
2	48.2312219143	left
2	50.6835861206	right
2	53.4520931244	left
2	54.2536389828	right
2	56.1549999714	right
2	58.0236489773	left
2	59.3239789009	right
2	60.6258111	left
2	61.8766970634	right
2	64.9964690208	left
2	71.1682240963	right
2	73.8872990608	left
2	76.1223869324	left
2	79.3255589008	right
2	81.7944431305	right
2	84.4966189861	right
2	87.7995250225	left
2	89.3676559925	left
2	91.4694550037	left
2	93.4712769985	right
2	95.6565909386	right
2	98.9759709835	left
2	102.096405983	right
2	105.082406998	left
2	107.250669003	left
2	109.084933996	right
2	110.90341711	right
2	112.77158308	right
2	114.473851919	right
2	116.408525944	right
2	118.209906101	left
