block	time	key
0	1.13440608978	right
0	7.42323112488	left
0	13.4115581512	right
0	14.829750061	left
0	18.1157460213	right
0	22.1365499496	left
0	32.7290439606	left
0	36.0823061466	right
0	48.7764229774	left
0	57.5673830509	left
0	70.5454590321	right
0	76.1348340511	left
0	91.397518158	left
0	105.177428961	left
0	116.620779991	left
1	1.28041791916	left
1	4.4172399044	left
1	13.1581618786	left
1	19.4966058731	right
1	28.2880020142	right
1	34.4099719524	right
1	38.93126297	left
1	45.4034359455	left
1	55.5295498371	right
1	57.8811709881	left
1	64.4041488171	right
1	69.9923579693	left
1	80.3351809978	left
1	88.1416418552	left
1	90.5774519444	right
1	95.0313799381	left
1	99.3016319275	right
1	106.074846029	left
1	110.044188023	right
1	118.268733025	left
2	1.66279792786	left
2	7.90145206451	right
2	14.8583030701	left
2	22.1484029293	left
2	27.0028309822	right
2	35.8432118893	left
2	37.8951909542	right
2	40.5642380714	right
2	47.6203110218	left
2	48.8550319672	right
2	64.6198899746	left
2	69.8244349957	right
2	76.3466639519	left
2	81.6678948402	right
2	86.4056239128	right
2	91.0266258717	left
2	94.6961238384	right
2	98.817303896	right
2	117.617048979	right
