block	time	key
0	3.97377085686	right
0	10.5121099949	left
0	20.7039039135	right
0	30.6125919819	left
0	45.7073569298	right
0	53.7143628597	left
0	60.9037709236	right
0	70.6782939434	left
0	80.4529118538	right
0	92.7633368969	right
0	94.5306808949	left
0	104.105661869	right
0	113.012754917	left
1	0.00844597816467	right
1	2.26051998138	right
1	10.7835988998	left
1	14.8370008469	right
1	33.1350400448	right
1	35.7043879032	left
1	40.7244968414	right
1	58.4721539021	right
1	78.2558870316	right
1	106.345860004	right
2	2.10657000542	right
2	20.7391579151	left
2	38.6701850891	right
2	49.8788640499	left
2	56.3511888981	right
2	66.6434540749	left
2	77.9526569843	left
2	84.8244900703	right
2	99.7707359791	left
2	107.34442091	left
2	109.962266922	right
2	119.303702116	left
