block	time	key
0	5.23136901855	left
0	27.7675280571	right
0	40.3612151146	left
0	56.0079801083	right
0	68.851776123	left
0	85.0656750202	right
0	94.5573511124	left
0	113.623399973	right
1	4.11752200127	right
1	11.5393800735	left
1	29.9058909416	right
1	35.1102759838	left
1	43.6503310204	right
1	65.7689061165	left
1	80.3813581467	right
1	109.556533098	left
2	2.00832605362	right
2	5.91110420227	left
2	17.6379241943	right
2	31.233091116	left
2	39.0734231472	right
2	69.7483661175	left
2	79.8571481705	right
2	89.4324731827	right
2	99.7575011253	left
2	114.486260176	right
