block	time	key
0	2.57347822189	right
0	2.79057216644	right
0	5.82624316216	left
0	7.56107807159	right
0	8.96261000633	left
0	11.5978400707	left
0	12.7825391293	right
0	14.2167241573	right
0	14.3839190006	right
0	18.2704930305	right
0	19.1882770061	left
0	24.1590220928	right
0	24.5596671104	left
0	26.7106990814	right
0	27.9615190029	right
0	29.0969121456	right
0	29.4796872139	right
0	31.9150140285	left
0	34.5676870346	right
0	36.0689911842	left
0	39.8715541363	right
0	44.1259281635	right
0	44.7090241909	right
0	45.1261000633	right
0	47.5454931259	left
0	49.6139130592	left
0	51.4656400681	right
0	51.5149872303	left
0	51.6488251686	right
0	51.6488251686	left
0	51.8491001129	right
0	51.8491001129	left
0	55.2855131626	left
0	57.4367191792	right
0	57.9035210609	right
0	59.138032198	right
0	60.8558530807	right
0	61.8236641884	left
0	63.5590331554	right
0	65.0930211544	right
0	66.3776221275	right
0	66.828949213	right
0	72.0155291557	left
0	76.3194110394	right
0	78.6380581856	right
0	81.0565690994	right
0	84.275935173	right
0	87.4288630486	left
0	89.131016016	right
0	90.2314240932	left
0	91.9498491287	right
0	96.9539000988	right
0	99.0382070541	right
0	100.923651218	right
0	102.609054089	right
0	102.641527176	left
0	102.825448036	left
0	103.459461212	left
0	104.193380117	right
0	104.543366194	right
0	105.160076141	right
0	106.177678108	left
0	107.295708179	left
0	110.36464119	right
0	111.850156069	right
0	112.03324008	right
0	113.984385014	right
0	114.685909033	left
0	115.285403013	right
0	115.285403013	left
0	115.869320154	right
0	115.903207064	left
0	119.138659	left
0	119.50654006	left
1	4.37485599518	right
1	5.84215283394	left
1	6.04190683365	left
1	9.34566187859	right
1	10.2627749443	right
1	10.779558897	left
1	15.4336059093	right
1	16.4845018387	right
1	19.4536128044	right
1	22.1399598122	left
1	22.3899958134	left
1	22.5395798683	left
1	23.3738288879	left
1	26.6768147945	left
1	26.827439785	left
1	27.9107699394	right
1	29.1617319584	right
1	29.7622509003	right
1	30.1966848373	right
1	30.3293747902	right
1	31.2973787785	right
1	32.0810649395	right
1	33.7993788719	right
1	34.6837179661	left
1	35.7849979401	left
1	35.8180668354	right
1	36.551265955	right
1	37.1529238224	right
1	38.0535168648	left
1	38.4529337883	right
1	38.4529337883	left
1	38.7708158493	right
1	39.1046369076	left
1	39.6214849949	left
1	41.0885159969	left
1	44.5585398674	right
1	45.6420068741	right
1	45.7088239193	left
1	46.2934858799	right
1	47.1602909565	right
1	47.1602909565	left
1	48.9117629528	right
1	49.5293829441	right
1	49.5293829441	left
1	50.2969470024	right
1	52.0821650028	left
1	52.6817967892	right
1	53.8833258152	left
1	54.2333278656	right
1	54.5163300037	left
1	59.0536928177	right
1	60.2047419548	right
1	60.6550137997	right
1	65.9936208725	left
1	71.4817838669	right
1	72.8327498436	right
1	75.8350739479	right
1	79.204310894	right
1	79.204310894	left
1	80.1384518147	left
1	81.6234989166	left
1	81.673694849	right
1	81.9400517941	left
1	82.0899209976	left
1	85.6262469292	right
1	88.1616888046	right
1	88.1948199272	left
1	90.480358839	right
1	90.7137517929	right
1	91.9322378635	right
1	92.7158198357	right
1	92.7158198357	left
1	93.5500218868	left
1	94.084196806	right
1	97.3865978718	left
1	100.622203827	right
1	100.622203827	left
1	101.22347188	left
1	101.857385874	right
1	101.873590946	left
1	102.024260998	left
1	102.224213839	right
1	102.723938942	right
1	103.391788006	right
1	103.558909893	right
1	104.408455849	right
1	104.475413799	left
1	107.612053871	right
1	107.645048857	left
1	108.34541297	right
1	108.362777948	left
1	108.595983982	right
1	108.778949976	right
1	110.263834	left
1	110.914644957	left
1	112.366425991	right
1	112.765990973	right
1	112.915839911	right
1	113.432979822	right
1	113.866720915	right
1	114.217508793	right
1	114.434573889	right
1	114.900844812	right
1	115.267998934	right
1	117.036092997	right
1	117.069959879	left
1	118.838037968	left
1	119.288111925	left
2	0.00920605659485	right
