block	time	key
0	1.12901496887	right
0	6.36652493477	left
0	11.6708629131	right
0	18.4106998444	left
0	39.0455720425	right
0	50.5385549068	left
0	64.5675079823	right
0	73.9594049454	left
0	79.1473908424	right
0	83.2344858646	left
0	96.3960418701	right
0	103.252159834	left
0	104.436601877	right
0	107.239789009	left
0	112.977485895	right
1	1.45835399628	right
1	3.16020107269	left
1	8.53188204765	right
1	11.7010900974	left
1	16.3721671104	right
1	17.905903101	left
1	20.0581841469	right
1	21.9766421318	left
1	24.3462722301	right
1	26.6307990551	left
1	38.8584702015	left
1	39.7089021206	right
1	47.7664570808	left
1	56.1906940937	right
1	69.9201350212	left
1	83.7149870396	right
1	88.6026661396	left
1	94.058245182	right
1	97.8604001999	left
1	111.890225172	right
2	2.06642317772	left
2	3.90119314194	right
2	5.98766112328	left
2	18.2307991982	right
2	21.9841890335	left
2	28.7568280697	right
2	44.3712701797	left
2	61.2032141685	right
2	74.6312391758	left
2	77.0501480103	right
2	80.0863661766	left
2	83.4720230103	right
2	100.337733984	left
2	101.639275074	right
2	103.13958621	left
2	107.794040203	right
