block	time	key
0	2.36315989494	left
0	8.91906285286	right
0	16.7763898373	left
0	28.9369838238	right
0	34.1924870014	left
0	38.8628540039	right
0	47.4708008766	left
0	55.4782907963	left
0	61.9337129593	right
0	73.7111217976	left
0	82.9192438126	right
0	88.5577299595	left
0	95.8641870022	right
0	105.105782986	left
0	109.325714827	right
1	1.40669488907	left
1	10.098140955	right
1	19.4901380539	left
1	26.0289418697	right
1	39.2737140656	left
1	51.418366909	right
1	62.8621850014	left
1	68.1329250336	right
1	86.5329070091	left
1	113.040180922	right
2	1.15477800369	right
2	10.8310480118	left
2	17.1192800999	right
2	31.9993319511	left
2	46.5792860985	right
2	70.084045887	left
2	82.7447340488	right
2	106.316384077	left
2	115.607316971	right
