block	time	key
0	2.25110888481	left
0	5.45376181602	right
0	7.37190794945	left
0	8.68975782394	right
0	13.6611058712	left
0	18.8317248821	right
0	26.1044340134	left
0	38.7657768726	right
0	42.0681269169	left
0	46.5381758213	right
0	50.9253358841	left
0	56.8645479679	right
0	62.7022809982	left
0	68.9075729847	right
0	75.0960650444	left
0	80.6508128643	right
0	86.9058918953	right
0	90.5921399593	left
0	97.9489479065	right
0	103.486651897	left
0	109.908684969	right
0	114.478639841	left
0	117.148653984	right
1	2.78476905823	right
1	5.22106003761	left
1	7.12200021744	right
1	8.27370715141	left
1	11.2422370911	right
1	12.8438391685	left
1	21.8686320782	right
1	28.8575470448	left
1	33.4447751045	right
1	33.7110261917	right
1	38.4486570358	left
1	54.1288020611	left
1	60.2498390675	right
1	66.5392000675	left
1	74.6626141071	right
1	79.3328461647	left
1	84.603880167	right
1	94.5627450943	left
1	100.58436203	right
1	112.094696045	left
1	119.98401618	right
2	1.05560898781	right
2	4.42502403259	left
2	9.89637207985	right
2	41.1064140797	left
2	45.2927491665	right
2	56.1852841377	left
2	58.1203250885	right
2	73.30052495	left
2	78.3879749775	right
2	92.3833060265	left
2	106.344688177	right
2	117.053256035	right
