block	time	key
0	2.28645610809	left
0	7.90737819672	right
0	9.89289212227	left
0	19.9673061371	right
0	22.1365160942	left
0	26.706674099	right
0	32.5113379955	left
0	36.9650661945	left
0	38.9000780582	right
0	46.2073750496	left
0	49.5764601231	right
0	52.6126050949	left
0	58.2165122032	right
0	69.960422039	left
0	80.7033209801	right
0	82.438076973	left
0	89.0762031078	right
0	90.1271569729	left
0	97.4508299828	right
0	102.154443979	left
0	112.379678011	right
0	113.963880062	left
0	119.186079979	right
1	1.49337005615	left
1	3.79501700401	right
1	5.78015398979	left
1	10.9183208942	left
1	17.6908488274	right
1	21.1275458336	left
1	38.825345993	right
1	42.2611539364	left
1	55.3229398727	right
1	62.7121560574	right
1	69.8850269318	left
1	78.9261689186	right
1	90.2019438744	left
1	93.4715259075	right
2	4.2425031662	left
2	10.5979990959	right
2	16.6368801594	left
2	21.0410580635	left
2	27.9795281887	right
2	33.784651041	left
2	38.7718081474	right
2	40.0568351746	left
2	44.3605630398	left
2	49.5145401955	right
2	57.7214081287	left
2	64.110984087	right
2	74.4196400642	left
2	75.9533381462	right
2	78.005934	left
2	79.8408041	left
2	81.2584171295	right
2	82.7596251965	left
2	85.4616630077	right
