block	time	key
0	2.09585404396	left
0	10.1352870464	right
0	17.7592148781	left
0	24.2980780602	right
0	31.7201478481	left
0	35.6242189407	right
0	42.8463499546	left
0	48.2173788548	right
0	59.0102648735	left
0	61.6459228992	right
0	66.8171708584	left
0	72.8218939304	right
0	80.3789420128	left
0	86.5844039917	right
0	87.7681438923	left
0	92.4393670559	right
0	100.028578043	left
0	117.292969942	right
1	1.92604279518	right
1	5.79592990875	left
1	11.4172079563	right
1	17.0720570087	left
1	33.3523259163	right
1	44.1291818619	right
1	48.1488018036	left
1	55.8060369492	right
1	62.0938358307	left
1	77.0065379143	right
1	89.250718832	left
1	91.7857279778	right
1	92.953348875	left
1	98.8590629101	right
1	106.364823818	left
1	111.503326893	right
2	0.836791992188	right
2	7.94314479828	left
2	13.7310419083	right
2	21.3208148479	left
2	25.924710989	right
2	30.6462609768	left
2	35.3661568165	right
2	43.8896658421	left
2	54.0986568928	right
2	60.5546607971	left
2	62.4730768204	right
2	64.3908879757	left
2	71.6811769009	right
2	78.2527668476	right
2	80.8556499481	left
2	82.5563278198	right
2	84.95931077	left
2	97.6357448101	right
2	104.274780989	left
2	109.812779903	right
2	119.522126913	left
