block	time	key
0	1.80490612984	right
0	18.2355310917	left
0	33.4650499821	right
0	41.472217083	left
0	44.9080650806	right
0	53.1989531517	left
0	56.4683761597	right
0	57.9863162041	left
0	62.7072021961	right
0	66.3261861801	left
0	68.9295330048	right
0	78.0863630772	left
0	82.2906491756	right
0	84.5922241211	left
0	88.7121191025	right
0	92.048178196	left
0	92.7152061462	right
0	93.7006821632	left
0	96.3857650757	right
0	98.6538691521	left
0	102.707730055	right
0	106.56104517	left
0	112.899147034	right
0	118.704421043	left
1	2.13057303429	right
1	3.68132901192	left
1	5.66632890701	right
1	7.98549795151	left
1	10.4878280163	right
1	16.2753610611	left
1	23.781785965	right
1	33.5399460793	left
1	48.6527590752	right
1	55.6255538464	left
1	62.131775856	right
1	63.6487159729	left
1	72.67385602	right
1	77.3610670567	left
1	91.7397639751	right
1	101.898314953	left
1	104.900865078	right
1	106.369220018	left
1	108.071049929	right
1	110.80674386	left
1	115.660050869	right
2	1.94361186028	right
2	3.71196198463	left
2	5.8131840229	right
2	9.31610202789	left
2	18.4748189449	right
2	20.792580843	left
2	23.4117569923	right
2	39.39249897	left
2	42.3611400127	right
2	43.3787369728	left
2	48.0832550526	right
2	58.0245368481	left
2	61.4107918739	right
2	64.7145469189	left
2	67.3663539886	right
2	72.7867848873	left
2	76.1732449532	right
2	77.4416930676	left
2	80.1766760349	right
2	82.595512867	left
2	92.1033229828	right
2	101.5288589	left
2	105.665812969	right
2	108.61847496	left
2	113.222255945	right
2	119.743700027	left
