block	time	key
0	1.12620306015	right
0	4.94526910782	left
0	6.69661712646	right
0	8.74927020073	left
0	10.5670161247	right
0	12.7351751328	left
0	15.7050030231	right
0	20.4419431686	left
0	28.3490262032	right
0	39.5081779957	left
0	46.9814090729	right
0	58.3575592041	left
0	65.9645960331	right
0	72.4538249969	left
0	74.9562630653	right
0	75.9567780495	left
0	77.3573260307	right
0	80.9781210423	left
0	83.8136181831	right
0	91.1864991188	left
0	97.0917022228	right
0	104.781977177	right
0	106.198892117	left
0	108.067762136	right
0	111.253298044	left
1	2.11388611794	right
1	6.01678395271	left
1	15.4919030666	left
1	16.026102066	right
1	21.9643189907	left
1	31.3220820427	right
1	37.827450037	left
1	48.9874689579	right
1	55.0255990028	left
1	60.0965800285	right
1	62.549282074	left
1	67.4362819195	right
1	70.0549619198	left
1	74.3761260509	right
1	82.0487749577	left
1	91.6405720711	right
1	101.632569075	right
1	103.250174999	left
1	107.538378954	right
1	110.640056133	left
1	112.792385101	right
1	114.143572092	left
1	115.961326122	right
1	119.097616911	left
2	3.9918627739	left
2	7.17826890945	right
2	10.9816288948	left
2	13.3670518398	right
2	17.7205679417	left
2	21.7404808998	left
2	27.761939764	right
2	34.5517549515	left
2	38.771655798	left
2	42.7755618095	right
2	47.2954318523	left
2	50.8323318958	right
2	51.7832758427	left
2	56.3032119274	right
2	68.6641218662	left
2	75.1866998672	right
2	80.1909368038	left
2	83.4098348618	right
2	84.3105738163	left
2	89.9494488239	right
2	99.373251915	right
2	102.509468794	left
2	108.448650837	right
2	114.286126852	left
