block	time	key
0	3.04314780235	left
0	9.34799599648	right
0	16.5882139206	left
0	21.3245828152	right
0	25.9285719395	left
0	28.58167696	right
0	30.2162518501	left
0	32.2837247849	right
0	34.4198048115	left
0	38.0563549995	right
0	39.3733899593	left
0	42.8935070038	right
0	47.5307919979	left
0	48.7316708565	right
0	50.1495528221	left
0	52.1513049603	right
0	54.2193238735	left
0	56.4210247993	right
0	58.5061218739	left
0	65.7794828415	right
0	72.8857278824	left
0	76.8722448349	right
0	81.8927309513	left
0	87.480730772	right
0	93.0365498066	left
0	95.7887299061	right
0	100.091278791	left
0	102.29316783	right
0	105.880162001	left
0	108.765697956	right
0	111.251559973	left
0	113.869656801	right
0	117.973624945	left
1	1.0883538723	right
1	2.92263484001	left
1	9.2446808815	right
1	13.6150288582	left
1	21.2053809166	right
1	25.9097168446	left
1	31.3306159973	right
1	33.9990320206	left
1	40.037940979	right
1	42.0891180038	left
1	47.5610239506	right
1	53.4328708649	left
1	59.6041798592	left
1	60.0382609367	right
1	67.2602980137	left
1	74.3835458755	right
1	79.7541780472	left
1	82.1730358601	right
1	86.7940089703	left
1	88.4786038399	right
1	90.4802908897	left
1	92.7152988911	right
1	95.6342840195	left
1	99.6549699306	right
1	102.374397993	left
1	106.127562046	right
1	113.616344929	left
1	117.970691919	right
1	119.638948917	right
2	1.08358812332	right
2	4.6865260601	left
2	13.2271721363	right
2	19.9154229164	left
2	22.400867939	right
2	26.7887740135	left
2	28.8900470734	right
2	36.3961720467	left
2	45.0201909542	right
2	47.4397621155	left
2	53.6780240536	right
2	59.7159109116	left
2	64.5698370934	right
2	66.8726201057	left
2	70.975358963	right
2	75.8300380707	left
2	79.8170559406	right
2	84.0864701271	left
2	92.0610020161	right
2	97.3821771145	left
2	107.206763029	right
2	119.884057045	left
