block	time	key
0	2.37365198135	right
0	4.60908198357	left
0	7.31069803238	right
0	14.9509210587	left
0	18.954144001	right
0	22.5906720161	left
0	30.1477761269	left
0	32.9333231449	right
0	37.0869691372	right
0	40.8735599518	left
0	48.1131100655	right
0	54.8691370487	left
0	60.9081881046	right
0	65.7790491581	right
0	68.3310539722	left
0	74.1026439667	left
0	80.574960947	right
0	81.3920071125	left
0	85.729719162	right
0	91.0333240032	right
0	95.6542630196	left
0	102.560229063	left
0	106.379855156	right
0	111.601642132	right
0	115.220689058	left
0	116.922367096	right
1	1.97493100166	left
1	15.8380229473	right
1	19.2568948269	left
1	26.1303758621	right
1	32.8694047928	left
1	41.2265629768	right
1	46.0299158096	right
1	62.2106518745	left
1	63.6118328571	right
1	67.0645020008	left
1	72.186455965	right
1	76.0726659298	left
1	104.147241831	left
2	1.61717915535	left
2	16.2803962231	right
2	18.7161080837	left
2	49.4419519901	right
2	119.302571058	right
