block	time	key
0	2.03563189507	left
0	2.6016459465	right
0	3.5369617939	left
0	4.72081494331	right
0	5.83811378479	left
0	7.45686483383	right
0	9.75816583633	left
0	12.0776820183	right
0	14.2125020027	left
0	15.9804577827	right
0	17.4481368065	left
0	21.3185880184	right
0	22.8874509335	left
0	27.640681982	right
0	29.5754678249	right
0	30.9937160015	left
0	32.8793339729	right
0	33.9628958702	left
0	38.5178449154	right
0	41.4363818169	left
0	44.9894800186	right
0	46.8079659939	left
0	48.4091198444	right
0	49.5599849224	left
0	52.8798499107	left
0	55.2650978565	right
0	58.218667984	left
0	60.5535609722	right
0	61.5546028614	left
0	66.3251729012	right
0	67.8265669346	left
0	68.9445679188	right
0	70.5126798153	left
0	71.7964978218	right
0	73.1821768284	left
0	74.3827087879	right
0	75.3664507866	left
0	76.6180889606	right
0	77.652110815	left
0	83.1909408569	right
0	85.6262989044	left
0	87.2942798138	right
0	88.3283908367	left
0	92.3980388641	right
0	94.6501908302	left
0	96.452026844	right
0	98.5377438068	left
0	102.240410805	right
0	107.461688995	left
0	110.131318808	right
0	112.082902908	left
0	116.636683941	right
0	118.738240957	left
1	0.946984052658	right
1	3.14955401421	left
1	4.01686501503	right
1	5.20112609863	left
1	7.97069001198	right
1	9.95521116257	left
1	11.3394651413	right
1	14.3922569752	left
1	15.944270134	right
1	18.079226017	left
1	19.9810891151	right
1	21.7493309975	left
1	24.6014261246	right
1	29.3398470879	left
1	32.0085921288	right
1	33.1597352028	left
1	34.9278550148	left
1	36.3792440891	right
1	38.4303820133	left
1	40.1320991516	right
1	45.7700760365	left
1	48.6227900982	right
1	49.8911449909	left
1	52.24259305	right
1	54.3616759777	left
1	56.3126380444	right
1	57.1635870934	left
1	58.7487721443	left
1	60.5164999962	right
1	62.7357649803	left
1	64.020430088	right
1	65.0215201378	left
1	67.6067280769	right
1	68.8740911484	left
1	73.862016201	right
1	75.147039175	left
1	77.1480710506	right
1	78.299118042	left
1	83.8374910355	right
1	85.4554140568	left
1	89.0585741997	right
1	91.3445520401	left
1	92.3618540764	right
1	95.3983390331	left
1	99.0842740536	right
1	101.486787081	left
1	104.438884974	right
1	108.509854078	left
1	110.077670097	right
1	112.513473988	left
1	114.165117979	right
1	114.94850421	left
2	0.830999851227	left
2	4.31687378883	right
2	5.48531794548	left
2	6.75308680534	right
2	7.61981296539	left
2	11.1570858955	left
2	13.3079388142	right
2	17.9629259109	left
2	20.3984680176	right
2	22.3001949787	left
2	25.752314806	right
2	27.0204639435	left
2	33.876709938	right
2	35.9446778297	left
2	38.931322813	right
2	42.6012268066	left
2	48.1730699539	left
2	50.8913779259	right
2	53.2106449604	left
2	54.0105168819	right
2	55.6967120171	right
2	57.0303030014	left
2	59.8832609653	right
2	61.050880909	left
2	62.1350929737	right
2	64.3699920177	left
2	65.2709918022	right
2	65.9722118378	left
2	68.057341814	right
2	69.5420048237	left
2	71.6272678375	right
2	77.2154397964	left
2	78.599093914	right
2	84.0704917908	left
2	92.3948359489	right
2	96.8155038357	left
2	99.6012558937	right
2	105.556602001	left
2	106.740911007	right
2	112.163002014	left
