block	time	key
0	1.22815299034	right
0	5.69862794876	left
0	9.5517270565	right
0	13.9556560516	left
0	16.107049942	right
0	18.2921779156	left
0	20.4944579601	right
0	22.9468898773	left
0	24.3813049793	right
0	30.3692400455	left
0	36.207627058	right
0	45.8324179649	left
0	48.2508308887	right
0	62.1134769917	left
0	73.2556219101	right
0	82.5643129349	left
0	91.6553778648	right
0	105.766097069	left
0	108.502223015	right
1	0.955919981003	right
1	8.1619040966	left
1	14.2173910141	right
1	23.6594829559	left
1	50.1141159534	right
1	68.3299560547	left
2	1.09969210625	left
2	6.0550570488	right
2	11.4256150723	left
2	21.6346971989	right
2	31.5423030853	left
2	38.5155940056	right
2	51.4267580509	left
2	63.1532180309	right
2	67.5068671703	left
2	73.8616650105	right
2	83.6367311478	left
2	86.7724661827	right
2	92.277575016	left
2	96.4639911652	right
2	97.7987031937	left
2	102.352577209	right
2	112.127794027	left
