block	time	key
0	1.3877248764	left
0	9.07865095139	right
0	18.0182139874	left
0	26.658782959	right
0	40.1874828339	left
0	52.6474249363	right
0	66.7759408951	left
0	89.9958789349	right
0	101.888793945	left
1	0.988044023514	left
1	11.5132651329	right
1	20.4383540154	left
1	29.9456729889	right
1	38.1197021008	left
1	50.2633929253	right
1	57.2853059769	left
1	70.4298610687	right
1	74.1154561043	left
1	80.7046499252	right
1	86.5434551239	left
1	92.2477440834	right
1	99.070182085	left
1	105.64201808	right
1	115.934457064	left
2	2.93828487396	right
2	11.8456218243	left
2	17.2174499035	right
2	33.2969458103	left
2	42.6053099632	right
2	63.4220349789	left
2	71.3795888424	right
2	78.5680618286	right
2	104.823267937	left
