CatchTime,CatchType,Accuracy,ResponseTime
4,2,1,0.0201343879998603
8,1,1,0.0120803400004661
14,1,1,0.0116034579987172
16,2,1,0.00396134299990081
18,1,1,0.0647151819994178
20,3,0,0
24,2,1,0.094924766000986
26,4,0,0
30,3,1,0.0350751070000115
36,3,0,0
38,4,0,0
40,1,1,0.0948793739989924
42,2,1,0.0342329319992132
44,2,1,0.0797090500000195
46,3,0,0
48,3,0,0
50,1,1,0.0344557179996627
52,4,0,0
54,4,0,0
56,4,0,0
