CatchTime,CatchType,Accuracy,ResponseTime
2,3,0,0
4,2,0,0
8,4,0,0
14,2,0,0
18,2,0,0
26,4,0,0
28,4,0,0
42,4,0,0
44,4,0,0
48,1,0,0
52,1,0,0
56,4,0,0
74,4,0,0
82,3,0,0
86,3,0,0
108,3,0,0
118,3,0,0
122,1,0,0
124,1,0,0
126,1,0,0
136,1,0,0
138,1,0,0
140,3,0,0
144,4,0,0
146,2,0,0
158,3,0,0
170,2,0,0
176,1,0,0
188,2,0,0
190,4,0,0
194,3,0,0
198,2,0,0
208,4,0,0
222,2,0,0
224,3,0,0
226,3,0,0
232,1,0,0
240,2,0,0
246,2,0,0
248,1,0,0
