CatchTime,CatchType,Accuracy,ResponseTime
2,3,0,0
4,2,1,0.0688062300905585
8,1,1,0.102060548961163
10,1,1,0.0235464670695364
18,1,1,0.0929771871306002
24,1,1,0.0662688449956477
26,3,0,0
28,1,1,0.00523858796805143
32,4,0,0
34,2,1,0.0496153431013227
40,4,0,0
48,2,1,0.0765163782052696
52,3,0,0
64,2,1,0.0931435492821038
66,3,0,0
72,3,0,0
74,4,0,0
78,2,1,0.00629209168255329
80,2,1,0.00620168400928378
82,1,1,0.0564773268997669
90,1,1,0.00597509974613786
92,4,0,0
98,3,0,0
100,4,0,0
104,4,0,0
110,4,0,0
114,1,1,0.0858843382447958
124,1,1,0.101881662383676
148,3,0,0
160,2,1,0.0473403315991163
168,2,1,0.0147045999765396
196,4,0,0
200,3,0,0
204,2,1,0.00595367979258299
210,2,1,0.0407016240060329
220,3,0,0
228,1,1,0.0909603778272867
234,3,0,0
242,4,0,0
248,4,0,0
