CatchTime,CatchType,Accuracy,ResponseTime
4,4,0,0
16,1,1,0.00702835014089942
26,4,0,0
32,3,0,0
34,3,0,0
42,2,1,0.0843579699285328
44,3,0,0
46,4,0,0
50,2,1,0.0239196990150958
54,1,1,0.0586771620437503
56,2,1,0.0589730250649154
60,4,0,0
82,2,1,0.0587261209730059
88,2,1,0.0769935010466725
102,4,0,0
110,3,0,0
116,1,1,0.0769911408424377
122,4,0,0
130,1,1,0.0584094140212983
144,4,0,0
148,3,0,0
152,2,1,0.00632118014618754
158,4,0,0
162,4,0,0
164,3,0,0
176,1,1,0.00638062204234302
180,1,0,0
184,3,0,0
188,1,0,0
202,4,0,0
204,2,0,0
210,3,0,0
212,3,0,0
214,2,0,0
218,1,0,0
220,1,0,0
228,1,0,0
240,2,0,0
244,3,0,0
246,2,0,0
