CatchTime,CatchType,Accuracy,ResponseTime
8,4,0,0
26,1,0,0
32,2,1,0.0246766749769449
38,2,1,0.00607889192178845
40,2,1,0.0918879169039428
42,1,0,0
46,4,0,0
48,3,0,0
50,3,0,0
60,4,0,0
64,1,0,0
68,2,1,0.0910091839032248
74,4,0,0
76,1,0,0
80,3,0,0
82,4,0,0
88,1,0,0
90,3,0,0
92,2,1,0.0410196869634092
96,2,1,0.00422629294916987
108,3,0,0
120,2,1,0.102118840091862
126,1,0,0
138,4,0,0
146,2,1,0.100579484016635
148,3,0,0
154,3,0,0
158,1,0,0
160,4,0,0
162,4,0,0
166,3,0,0
168,3,0,0
176,1,0,0
180,1,0,0
194,2,1,0.0319053570274264
196,4,0,0
214,4,0,0
224,1,0,0
230,3,0,0
244,2,1,0.00498923205304891
