CatchTime,CatchType,Accuracy,ResponseTime
2,4,0,0
6,2,1,0.0464963099998386
8,3,0,0
14,1,1,0.0413306850000481
16,4,0,0
20,3,0,0
24,3,0,0
30,3,0,0
32,3,0,0
38,2,1,0.0149192789999688
40,4,0,0
52,1,1,0.0591891970002507
64,1,1,0.0681954199999382
66,4,0,0
72,2,1,0.0418668069996784
80,1,1,0.085615641000004
84,2,1,0.103581166999902
86,1,1,0.00631121099968368
88,3,0,0
90,3,0,0
106,2,1,0.0240205730001435
134,2,1,0.0414985309998883
138,2,1,0.0498591929999748
140,1,1,0.0503456709998318
142,2,1,0.00612347000014779
144,4,0,0
156,4,0,0
158,1,1,0.00582196000004842
172,2,1,0.085708428000089
176,3,0,0
190,4,0,0
208,2,1,0.0767362749998028
216,3,0,0
222,4,0,0
226,1,1,0.0762573759998304
232,1,1,0.0579979710000771
238,4,0,0
240,1,1,0.0840711980004016
244,4,0,0
248,3,0,0
