CatchTime,CatchType,Accuracy,ResponseTime
4,2,1,0.0690806979546323
8,1,1,0.0933945110300556
16,4,0,0
18,1,1,0.00602142291609198
20,4,0,0
28,4,0,0
30,4,0,0
32,2,1,0.0325666280696169
34,2,1,0.117942410055548
40,2,1,0.0481610579881817
46,3,0,0
48,1,1,0.08457896404434
54,2,1,0.00632824597414583
60,4,0,0
62,3,0,0
78,1,1,0.0946606689831242
84,2,1,0.102883712039329
88,4,0,0
96,1,1,0.0411095819436014
102,4,0,0
104,4,0,0
106,4,0,0
114,2,1,0.00418230704963207
118,1,1,0.0922368098981678
134,2,1,0.00422440900001675
138,3,0,0
140,3,0,0
154,3,0,0
158,2,1,0.0764494240283966
162,2,1,0.0507922270335257
164,1,1,0.0589907550020143
168,1,1,0.102746343007311
180,3,0,0
186,3,0,0
194,1,1,0.00399425299838185
204,3,0,0
226,4,0,0
232,1,1,0.031324748066254
234,3,0,0
236,3,0,0
