CatchTime,CatchType,Accuracy,ResponseTime
8,1,1,0.0423570019192994
10,2,1,0.00611593690700829
16,3,0,0
22,3,0,0
42,1,1,0.0046679419465363
44,2,1,0.102016090881079
46,3,0,0
50,3,0,0
58,2,1,0.0570884740445763
62,4,0,0
68,1,1,0.0152469070162624
72,3,0,0
80,1,1,0.083746446063742
86,3,0,0
92,2,1,0.0768278329633176
98,4,0,0
100,2,1,0.0332371850963682
108,3,0,0
120,4,0,0
132,4,0,0
134,1,1,0.0775650378782302
146,3,0,0
156,1,1,0.0952216070145369
158,2,1,0.0934158589225262
162,3,0,0
174,4,0,0
178,4,0,0
180,2,1,0.00614043604582548
188,4,0,0
206,3,0,0
208,1,1,0.0853535949718207
222,2,1,0.0308589090127498
228,1,1,0.0601671151816845
232,4,0,0
234,2,1,0.0682993731461465
236,4,0,0
238,1,1,0.058858412085101
244,2,1,0.0405718460679054
246,4,0,0
248,1,1,0.00395616213791072
