CatchTime,CatchType,Accuracy,ResponseTime
8,2,1,0.0168315379414707
10,3,0,0
12,1,1,0.0726803030120209
18,1,1,0.0655209129909053
20,4,0,0
22,4,0,0
24,1,1,0.100678607006557
26,2,1,0.0237589939497411
42,3,0,0
44,4,0,0
46,1,1,0.0755772760603577
48,4,0,0
58,1,0,0
60,3,0,0
64,3,0,0
82,4,0,0
88,4,0,0
94,3,0,0
108,1,1,0.111119325039908
114,1,1,0.0842125749913976
120,3,0,0
124,2,1,0.040541187976487
126,3,0,0
136,1,1,0.038971813977696
138,3,0,0
146,2,1,0.00607947004027665
148,1,1,0.0060113089857623
164,2,1,0.0325915410649031
166,2,1,0.00603056000545621
172,4,0,0
182,3,0,0
194,2,1,0.0148851159028709
208,2,1,0.0320395410526544
214,2,1,0.0922686010599136
220,4,0,0
228,3,0,0
230,2,1,0.0923097209306434
232,4,0,0
236,4,0,0
238,1,1,0.00605701201129705
