CatchTime,CatchType,Accuracy,ResponseTime
6,3,0,0
10,2,1,0.0593154011294246
18,3,0,0
20,4,0,0
22,1,1,0.00617012288421392
24,1,1,0.111535273957998
34,3,0,0
38,2,1,0.00611871201545
44,1,1,0.0498651922680438
52,4,0,0
58,4,0,0
62,3,0,0
64,2,1,0.00610561016947031
68,4,0,0
72,1,1,0.0239625489339232
76,3,0,0
78,4,0,0
80,1,1,0.0150353121571243
92,3,0,0
96,2,1,0.00515574170276523
106,2,1,0.101509335916489
108,3,0,0
110,3,0,0
116,3,0,0
122,4,0,0
130,1,1,0.0962140541523695
150,2,1,0.0328143211081624
156,2,1,0.0941905211657286
158,1,1,0.0328487791121006
162,2,1,0.0734953689388931
170,4,0,0
194,1,1,0.0322945900261402
200,2,1,0.00606833817437291
220,4,0,0
224,1,1,0.0148633252829313
228,4,0,0
230,2,1,0.0239163022488356
236,1,1,0.0415377919562161
240,3,0,0
248,4,0,0
