CatchTime,CatchType,Accuracy,ResponseTime
4,2,1,0.0670359810000036
18,1,1,0.0452874220000012
30,2,1,0.0175586679999924
32,1,1,0.0149160629999869
34,2,1,0.050631310999961
36,3,0,0
38,2,1,0.0394136249999519
40,3,0,0
46,1,1,0.0803175989999545
52,1,1,0.0915561450000268
60,3,0,0
64,4,0,0
70,4,0,0
74,2,1,0.0586484760000303
82,2,1,0.0392453719999821
84,4,0,0
88,1,1,0.00112775600007353
90,3,0,0
92,4,0,0
96,3,0,0
98,4,0,0
100,1,1,0.055964270000004
104,4,0,0
110,3,0,0
112,3,0,0
114,3,0,0
116,3,0,0
118,4,0,0
130,1,1,0.113310097999943
136,4,0,0
140,3,0,0
146,2,1,0.0340227350000077
148,1,1,0.0948908069999561
182,2,1,0.0944075690001682
190,1,1,0.0868932719999975
202,4,0,0
234,2,1,0.102776546000086
236,1,1,0.11338380899997
238,4,0,0
248,2,1,0.041930518000072
