CatchTime,CatchType,Accuracy,ResponseTime
4,1,1,0.0157607360742986
6,4,0,0
8,1,1,0.0695037706755102
12,1,1,0.0322150383144617
18,4,0,0
20,1,1,0.0768439690582454
24,3,0,0
28,1,1,0.08593854540959
34,3,0,0
36,3,0,0
38,2,1,0.00611450709402561
46,4,0,0
48,3,0,0
64,2,1,0.050418290309608
74,4,0,0
76,1,1,0.0503351241350174
78,3,1,0.0206885049119592
90,4,0,0
92,2,1,0.023983184248209
96,3,0,0
98,1,1,0.0146919758990407
106,3,0,0
116,1,1,0.0151365268975496
120,4,0,0
128,3,0,0
142,4,0,0
148,2,1,0.00611896999180317
150,2,1,0.00631819711998105
154,4,0,0
168,2,1,0.0861745560541749
176,1,1,0.0589672620408237
178,2,1,0.0761463814415038
182,4,0,0
186,2,1,0.0412855669856071
198,2,1,0.0942380409687757
206,1,1,0.110401624813676
208,3,0,0
214,3,0,0
244,4,0,0
246,2,1,0.0758192539215088
