CatchTime,CatchType,Accuracy,ResponseTime
6,3,0,0
14,3,0,0
18,3,0,0
22,3,0,0
24,1,1,0.0518498816527426
50,4,0,0
54,3,0,0
62,4,0,0
68,3,0,0
70,2,1,0.0679749711416662
82,2,1,0.00621669366955757
84,4,0,0
88,1,1,0.0778881930746138
90,1,1,0.0771011169999838
96,1,1,0.0150337661616504
106,2,1,0.0670938487164676
110,2,1,0.103154353797436
128,1,1,0.0424684989266098
132,1,1,0.0678375354036689
134,2,1,0.0244051679037511
136,2,1,0.0672478121705353
140,4,0,0
152,1,1,0.104077193886042
154,4,0,0
156,4,0,0
160,4,0,0
174,3,0,0
178,3,0,0
180,2,1,0.0153790391050279
184,3,0,0
186,3,0,0
192,4,0,0
196,2,1,0.0862597129307687
198,2,1,0.00400507496669888
200,4,0,0
218,1,1,0.0764444279484451
226,2,1,0.0683679259382188
228,4,0,0
234,1,1,0.00613710796460509
236,1,1,0.104554143268615
