CatchTime,CatchType,Accuracy,ResponseTime
4,2,1,0.0167136930394918
8,2,1,0.0859337850706652
22,1,1,0.0061806000303477
26,1,1,0.0693916359450668
28,4,0,0
30,3,0,0
40,2,1,0.0603884500451386
42,4,0,0
48,1,1,0.0778580519836396
50,1,1,0.0332000449998304
64,1,1,0.104670699918643
66,1,1,0.0329482099041343
78,3,0,0
94,2,1,0.0864498009905219
102,1,1,0.0680289360461757
104,4,0,0
110,1,1,0.0590190960792825
114,2,1,0.0949967030901462
120,3,0,0
130,3,0,0
134,4,0,0
146,4,0,0
152,3,0,0
158,2,1,0.015411586035043
164,2,1,0.0767646189779043
170,1,1,0.0766228650463745
172,4,0,0
176,3,0,0
184,2,1,0.00419016403611749
192,1,1,0.0416947959456593
194,4,0,0
202,3,0,0
204,3,0,0
218,4,0,0
220,4,0,0
222,2,1,0.0774960549315438
226,4,0,0
230,2,1,0.0413824040442705
232,3,0,0
242,3,0,0
