CatchTime,CatchType,Accuracy,ResponseTime
8,2,1,0.0069703022018075
16,4,0,0
22,4,0,0
28,1,1,0.0150456302799284
36,2,1,0.00603315001353621
44,1,1,0.0737253329716623
48,4,0,0
54,3,0,0
56,2,1,0.101543019991368
68,4,0,0
76,1,1,0.067580183967948
80,3,0,0
84,3,0,0
86,3,0,0
88,4,0,0
90,1,1,0.06550921080634
104,2,1,0.0411764187738299
118,1,1,0.032786825671792
120,3,0,0
128,3,0,0
130,2,1,0.0244321143254638
132,3,0,0
136,1,1,0.0147288478910923
146,2,1,0.0492834616452456
154,4,0,0
156,3,0,0
168,2,1,0.0149057111702859
178,1,1,0.0236369837075472
182,4,0,0
184,4,0,0
186,2,1,0.00601374171674252
188,1,1,0.0583901111967862
192,3,0,0
198,1,1,0.040721399243921
200,1,1,0.100275937002152
212,4,0,0
220,3,0,0
222,2,1,0.0234699780121446
228,2,1,0.0661618639715016
244,4,0,0
