CatchTime,CatchType,Accuracy,ResponseTime
4,1,1,0.0171475450042635
6,2,1,0.00616021896712482
36,1,1,0.05064228316769
38,2,1,0.102681735996157
40,1,1,0.0502036130055785
42,4,0,0
50,4,0,0
52,1,1,0.00615719705820084
54,4,0,0
60,1,1,0.0328988588880748
64,4,0,0
66,2,1,0.0756098891142756
72,4,0,0
80,1,1,0.101432892028242
88,3,0,0
92,4,0,0
96,3,0,0
114,4,0,0
116,2,1,0.102542519103736
124,1,1,0.0415957339573652
130,3,0,0
132,4,0,0
134,1,1,0.014769579982385
138,2,1,0.0503343020100147
146,2,1,0.110505020944402
150,3,0,0
156,1,1,0.041652895975858
160,2,1,0.0584600518923253
162,3,0,0
178,3,0,0
180,3,0,0
182,3,0,0
188,4,0,0
192,2,1,0.0149760060012341
200,3,0,0
204,3,0,0
214,2,1,0.0494170549791306
220,2,1,0.109555189032108
222,4,0,0
228,1,1,0.0678706199396402
