CatchTime,CatchType,Accuracy,ResponseTime
2,4,0,0
4,4,0,0
6,3,0,0
16,1,1,0.0677801049896516
48,4,0,0
58,2,1,0.0413484449964017
60,4,0,0
62,3,0,0
66,4,0,0
68,1,1,0.00613888801308349
82,1,1,0.0239550390397198
90,2,1,0.101532154018059
96,3,0,0
98,4,0,0
100,1,1,0.0857440129620954
102,3,0,0
104,1,1,0.0849016510182992
106,3,0,0
108,4,0,0
114,2,0,0
118,4,0,0
128,3,0,0
140,2,1,0.0246139320079237
142,3,0,0
148,1,1,0.00631888402858749
182,4,0,0
186,1,0,0
190,1,1,0.032565642031841
192,2,1,0.00617888499982655
196,3,0,0
206,3,0,0
208,2,0,0
220,1,1,0.0760937779559754
226,2,1,0.0763568429974839
228,3,0,0
230,2,1,0.00611016701441258
234,2,1,0.101856220979244
236,4,0,0
240,2,1,0.0933294480200857
246,1,1,0.0496736150234938
