CatchTime,CatchType,Accuracy,ResponseTime
2,4,0,0
14,4,0,0
20,3,0,0
26,4,0,0
36,3,0,0
42,3,0,0
62,2,1,0.0181068919773679
64,2,1,0.0256163120211568
66,4,1,0.00144098998862319
68,1,1,0.0982323570060544
82,1,1,0.0121083970007021
84,1,1,0.00106537601095624
86,4,0,0
92,2,1,0.0911965940031223
98,4,0,0
102,2,1,0.0749769590038341
104,2,1,0.0255529530113563
106,3,0,0
108,3,0,0
110,1,1,0.0010246209858451
122,3,0,0
124,2,1,0.0747768459841609
128,3,0,0
130,4,0,0
136,4,0,0
154,1,1,0.0472273100167513
156,3,0,0
174,2,1,0.0721041969954967
176,3,0,0
184,1,1,0.0366747769876383
188,1,1,0.0668098799942527
192,3,0,0
196,2,1,0.11510300799273
208,1,1,0.0472237969806883
220,1,1,0.0607915810251143
224,4,0,0
230,4,0,0
232,1,1,0.0445773050014395
240,2,1,0.0202265870175324
246,2,1,0.0445475330052432
