CatchTime,CatchType,Accuracy,ResponseTime
6,3,0,0
14,2,1,0.033776915166527
18,2,1,0.0304759540595114
26,2,1,0.0946154929697514
30,3,0,0
54,1,1,0.0324073368683457
56,4,0,0
60,1,1,0.0579954786226153
62,4,0,0
64,4,0,0
66,3,0,0
68,1,1,0.00616895314306021
82,1,1,0.109917922876775
88,4,0,0
90,3,0,0
94,2,1,0.0673267971724272
114,3,0,0
126,1,1,0.00647936202585697
136,1,1,0.0595821291208267
142,2,1,0.0153549928218126
154,1,1,0.0325417928397655
156,4,0,0
160,3,0,0
166,4,0,0
172,2,1,0.0148406838998199
174,3,0,0
178,4,0,0
180,2,1,0.0415421510115266
188,1,1,0.112214289605618
194,3,0,0
208,4,0,0
210,1,1,0.0771846631541848
212,4,0,0
214,3,0,0
218,2,1,0.0684653888456523
224,2,1,0.0408637709915638
228,2,1,0.0422685039229691
236,1,1,0.0237064547836781
244,4,0,0
246,3,0,0
