CatchTime,CatchType,Accuracy,ResponseTime
22,4,0,0
24,2,1,0.0822749800000793
28,1,1,0.0931363959999771
52,3,0,0
70,2,1,0.080903170000056
74,2,1,0.0575553950000085
76,3,0,0
84,3,0,0
86,2,1,0.105372003999946
98,1,1,0.0309843659999842
100,4,0,0
102,4,0,0
108,4,0,0
112,4,0,0
118,4,0,0
124,3,0,0
128,1,1,0.0305700189999243
134,1,1,0.00116849699998056
136,2,1,0.00921444799996607
138,1,1,0.0255275619999793
142,1,1,0.00101238499996725
150,3,0,0
154,3,0,0
158,2,1,0.0443533089999164
162,1,1,0.0841285599999537
170,2,1,0.0679251430001386
172,3,0,0
174,1,1,0.0919370589999744
178,2,1,0.105473688999837
182,1,1,0.0438271650000388
188,4,0,0
198,1,1,0.00920296599997528
202,2,1,0.0120666099999198
206,3,0,0
210,4,0,0
214,3,0,0
224,3,0,0
228,4,0,0
232,4,0,0
246,2,1,0.0624662870000066
