CatchTime,CatchType,Accuracy,ResponseTime
2,1,1,0.00696935504674911
4,3,0,0
6,2,0,0
18,3,0,0
22,4,0,0
28,2,0,0
30,4,0,0
32,2,0,0
34,1,0,0
36,1,1,0.111475880024955
48,3,0,0
52,2,0,0
56,4,0,0
58,4,0,0
64,1,0,0
66,1,1,0.0319354941602796
74,2,0,0
76,4,0,0
82,4,0,0
86,2,0,0
104,3,0,0
108,2,0,0
114,2,0,0
118,3,0,0
122,2,0,0
124,3,0,0
142,4,0,0
146,4,0,0
154,3,0,0
156,3,0,0
164,1,1,0.0238997328560799
170,3,0,0
176,1,1,0.103470409056172
182,4,0,0
184,1,1,0.0929046308156103
192,2,0,0
194,1,0,0
196,1,0,0
214,3,0,0
246,4,0,0
