CatchTime,CatchType,Accuracy,ResponseTime
6,3,0,0
12,2,1,0.106831049546599
24,1,1,0.0741170728579164
30,4,0,0
32,4,0,0
34,1,1,0.0259498916566372
36,4,0,0
40,3,0,0
42,1,1,0.00622195843607187
44,2,1,0.1090058516711
46,2,1,0.0157650057226419
48,4,0,0
52,1,1,0.0045756297186017
54,4,0,0
56,2,1,0.0682590659707785
60,1,1,0.00649079494178295
64,3,0,0
72,1,1,0.0264368411153555
104,3,0,0
106,2,0,0
108,1,1,0.0834271181374788
114,3,0,0
120,4,0,0
122,4,1,0.00678231567144394
138,2,0,0
142,3,0,0
148,1,1,0.0065317964181304
160,4,0,0
162,3,1,0.106826646253467
172,4,0,0
178,3,0,0
182,4,0,0
190,2,1,0.0465577971190214
196,2,1,0.00616278033703566
202,2,0,0
216,1,1,0.046883967705071
220,1,1,0.0273536331951618
228,3,0,0
244,2,1,0.00606647692620754
248,3,0,0
