CatchTime,CatchType,Accuracy,ResponseTime
4,4,0,0
10,4,0,0
24,3,0,0
26,4,0,0
28,2,1,0.0599184813909233
30,3,0,0
32,1,1,0.067488226108253
36,4,0,0
38,3,0,0
42,1,1,0.0927081271074712
48,3,0,0
52,2,1,0.0486632161773741
54,2,1,0.00614161835983396
64,4,0,0
66,1,1,0.00411800062283874
72,1,1,0.0826137308031321
76,2,1,0.0150466146878898
94,4,0,0
104,4,0,0
118,3,0,0
122,2,1,0.0239886483177543
128,1,1,0.00547427777200937
132,3,0,0
136,3,0,0
138,1,1,0.0321967778727412
158,2,1,0.0913431881926954
160,2,1,0.0316148716956377
162,3,0,0
176,4,0,0
180,1,1,0.00608076481148601
182,1,1,0.08460229402408
186,2,1,0.00598321994766593
206,3,0,0
214,4,0,0
220,2,1,0.00599632598459721
226,4,0,0
228,3,0,0
238,1,1,0.00604112213477492
242,1,1,0.0581047860905528
246,2,1,0.0148011650890112
