CatchTime,CatchType,Accuracy,ResponseTime
2,1,1,0.015289096016204
6,1,1,0.00610495600267313
22,4,0,0
30,3,0,0
32,2,1,0.0408614500192925
34,4,1,0.0485275639803149
40,1,1,0.00615414200001396
44,2,1,0.0844733060221188
50,2,1,0.0942529640160501
54,4,0,0
60,2,1,0.092809929017676
64,3,0,0
68,2,1,0.09363666101126
72,4,0,0
88,1,0,0
102,1,1,0.0325280489923898
106,1,1,0.0599127800087444
114,1,1,0.0410437649989035
124,1,1,0.0853742769977544
126,1,1,0.00609523701132275
130,4,0,0
134,4,0,0
156,3,0,0
158,4,0,0
162,3,0,0
172,3,0,0
174,3,0,0
180,2,1,0.0764237899857108
182,4,0,0
184,3,0,0
186,3,0,0
192,1,1,0.103411093994509
198,4,0,0
208,3,0,0
212,2,0,0
214,2,1,0.0756889260082971
218,4,0,0
222,2,1,0.110843939997721
224,2,1,0.00608612300129607
246,3,0,0
