CatchTime,CatchType,Accuracy,ResponseTime
4,1,1,0.0731709410902113
8,4,0,0
10,4,0,0
28,4,0,0
30,1,1,0.102007341920398
34,3,0,0
42,3,0,0
50,3,0,0
52,2,1,0.0239120939513668
58,2,1,0.00613923405762762
60,3,0,0
62,1,1,0.02392822294496
84,4,0,0
96,2,1,0.0937507679918781
104,2,1,0.0496126959333196
110,1,1,0.0674968539969996
118,1,1,0.0155025259591639
134,3,0,0
138,4,0,0
144,1,1,0.103263799916022
146,2,1,0.0841820149216801
162,4,0,0
170,4,0,0
176,2,1,0.0152070090407506
182,1,1,0.00610178697388619
186,3,0,0
188,2,0,0
190,4,0,0
200,1,0,0
202,2,1,0.0835965750738978
204,4,0,0
206,3,0,0
222,3,0,0
226,3,0,0
228,3,0,0
230,4,0,0
232,1,1,0.0843600429361686
238,2,1,0.0766445939661935
244,2,1,0.0590302459895611
248,1,1,0.049979999079369
