CatchTime,CatchType,Accuracy,ResponseTime
8,3,0,0
12,1,1,0.00702041597105563
14,2,1,0.0952089291531593
16,1,1,0.0670756769832224
18,3,0,0
30,2,1,0.0316734900698066
36,4,0,0
44,2,1,0.112908129114658
50,1,1,0.0499645771924406
62,2,1,0.00599594390951097
66,2,1,0.0404031148646027
70,2,1,0.111139443935826
76,4,0,0
86,3,0,0
90,4,0,0
98,2,1,0.0755268489010632
102,1,1,0.041429421165958
120,1,1,0.0239503490738571
124,4,0,0
126,1,1,0.0595796559937298
138,4,0,0
142,3,0,0
148,3,0,0
150,3,0,0
154,3,0,0
164,3,0,0
166,4,0,0
170,4,0,0
178,4,0,0
180,4,0,0
182,4,0,0
184,1,0,0
192,3,0,0
194,2,1,0.0707536281552166
196,1,1,0.0244191940873861
200,2,1,0.0767138169612736
232,2,1,0.0305839888751507
238,1,1,0.00393780111335218
242,3,0,0
246,1,1,0.00606678100302815
