CatchTime,CatchType,Accuracy,ResponseTime
4,3,0,0
12,3,0,0
16,3,0,0
20,2,1,0.0423876938875765
22,2,1,0.0496227769181132
28,4,0,0
34,4,0,0
36,3,0,0
38,1,1,0.0926757680717856
40,4,0,0
48,3,0,0
52,3,0,0
58,2,1,0.00609513791278005
70,1,1,0.00611577485688031
72,2,1,0.0853200310375541
76,1,1,0.00610223808325827
78,4,0,0
82,4,0,0
94,1,1,0.0302667389623821
98,3,0,0
100,2,1,0.0827132288832217
112,1,1,0.0926202870905399
120,3,0,0
128,1,1,0.0149331940338016
134,1,1,0.093173315981403
144,4,0,0
146,4,0,0
150,4,0,0
154,2,1,0.0149196530692279
164,2,1,0.093258298933506
178,2,1,0.0923153669573367
186,2,1,0.0388154298998415
192,3,0,0
194,4,0,0
200,1,1,0.0147193248849362
230,2,1,0.0755183370783925
234,1,1,0.0584957499522716
236,4,0,0
244,3,0,0
248,1,1,0.00549810007214546
