CatchTime,CatchType,Accuracy,ResponseTime
6,4,0,0
8,4,0,0
12,2,1,0.0756483180448413
18,3,0,0
20,4,0,0
24,1,1,0.0677689770236611
28,2,1,0.085744780022651
30,3,0,0
32,4,0,0
34,2,1,0.0328451613895595
46,2,1,0.0499390130862594
48,1,1,0.0421356572769582
52,3,0,0
56,1,1,0.103323018178344
62,2,1,0.0933125140145421
64,4,0,0
66,3,0,0
72,2,1,0.041382793802768
78,2,1,0.00612716702744365
82,4,0,0
88,4,0,0
90,3,0,0
94,1,1,0.0760413506068289
96,3,0,0
112,3,0,0
114,4,0,0
128,4,0,0
142,1,1,0.0414748298935592
160,2,1,0.0414493470452726
164,3,0,0
168,1,1,0.0239878087304533
188,2,1,0.092546469066292
192,3,0,0
202,1,1,0.0843445677310228
206,1,1,0.102362666744739
214,1,1,0.01521833287552
232,2,1,0.00591656705364585
238,4,0,0
246,1,1,0.093187774065882
248,3,0,0
