CatchTime,CatchType,Accuracy,ResponseTime
10,2,1,0.0746798029867932
12,2,1,0.0859657810069621
56,2,1,0.0504480840172619
60,2,1,0.00622126890812069
62,4,0,0
66,1,1,0.00615675002336502
72,4,0,0
74,4,0,0
76,1,1,0.0725705559598282
78,2,1,0.00638715690001845
80,4,0,0
88,2,1,0.113277349038981
94,4,0,0
98,3,0,0
110,4,0,0
112,1,1,0.0583300760481507
116,1,1,0.0772564460057765
124,2,1,0.0246648889733478
126,1,1,0.112244119984098
132,4,0,0
136,1,1,0.0686712979804724
142,4,0,0
146,3,0,0
148,3,0,0
156,3,0,0
160,2,1,0.0938189900480211
182,3,0,0
188,3,0,0
190,1,1,0.0329489490250126
192,3,0,0
194,1,1,0.0152981749270111
204,2,1,0.0857348350109532
208,3,0,0
210,1,1,0.0682771999854594
216,3,0,0
230,4,0,0
240,3,0,0
242,2,1,0.0326878039631993
244,4,0,0
248,1,1,0.00615211110562086
