CatchTime,CatchType,Accuracy,ResponseTime
6,2,1,0.0871363849146292
10,1,1,0.0241909520700574
18,4,0,0
26,2,1,0.0503865759819746
40,2,1,0.0860340910730883
42,4,0,0
44,1,1,0.00573723099660128
46,4,0,0
52,4,0,0
58,2,1,0.0329285770421848
62,2,1,0.0240607459563762
80,2,1,0.0872988109476864
90,4,0,0
102,4,0,0
104,4,0,0
108,1,1,0.0250709010288119
112,3,0,0
114,1,1,0.00621572195086628
118,3,0,0
122,1,1,0.0781692999880761
132,3,0,0
134,4,0,0
136,1,1,0.0405535240424797
146,3,1,0.0502767560537905
150,2,1,0.0505680199712515
154,2,1,0.0594679999630898
156,1,1,0.015055874013342
158,4,0,0
160,3,0,0
164,3,0,0
172,1,1,0.0240035830065608
184,2,1,0.0780863970285282
192,1,1,0.050140356994234
206,4,0,0
220,3,0,0
228,3,0,0
234,3,0,0
236,2,1,0.0593741069315001
240,3,0,0
242,1,1,0.0590250190580264
