CatchTime,CatchType,Accuracy,ResponseTime
4,3,0,0
14,1,1,0.00180124305188656
34,2,1,0.109354134066962
38,3,0,0
40,1,1,0.00106914306525141
66,4,0,0
70,4,0,0
74,2,1,0.0496469120262191
76,1,1,0.0438124890206382
78,1,1,0.00102027889806777
80,3,0,0
84,1,1,0.0738258420024067
86,3,0,0
88,2,1,0.0873687140410766
98,2,1,0.0605155909433961
100,3,1,0.00428197998553514
108,2,1,0.0849428259534761
114,2,1,0.0840257869567722
118,1,1,0.0849994799355045
122,4,0,0
128,2,1,0.0876498350407928
134,3,0,0
138,3,0,0
146,4,0,0
148,1,1,0.0173873919993639
150,1,1,0.093160753021948
158,4,0,0
170,3,0,0
174,2,1,0.0660572639899328
180,1,1,0.0952302139485255
184,2,1,0.0951971369795501
190,4,0,0
206,3,0,0
214,3,0,0
218,4,0,0
222,2,1,0.0146491290070117
228,4,0,0
242,1,0,0
246,4,0,0
248,4,0,0
