CatchTime,CatchType,Accuracy,ResponseTime
12,2,1,0.0941583960084245
44,1,1,0.0413611650001258
52,4,0,0
62,1,1,0.0504663109313697
64,2,1,0.0661918419646099
72,4,0,0
74,3,0,0
76,2,1,0.0051632960094139
86,4,0,0
98,1,1,0.0152662940090522
100,1,1,0.0416605490026996
104,2,1,0.0241835479391739
108,2,1,0.00632983190007508
110,2,1,0.0062451179837808
112,4,0,0
114,4,0,0
116,3,0,0
120,1,1,0.0418023519450799
124,3,0,0
126,1,0,0
130,2,1,0.00614037306513637
146,4,0,0
152,1,1,0.0482350089587271
160,1,1,0.00509894092101604
170,3,0,0
174,3,0,0
190,4,0,0
192,3,0,0
206,2,1,0.0572534170933068
212,3,0,0
214,3,0,0
216,1,1,0.0237215199740604
218,4,0,0
220,4,0,0
222,4,0,0
224,1,1,0.0998230529949069
230,3,0,0
234,2,1,0.00612007605377585
236,3,0,0
240,2,0,0
