CatchTime,CatchType,Accuracy,ResponseTime
6,4,0,0
14,4,0,0
16,4,0,0
18,4,0,0
20,1,1,0.0231047190027311
22,3,0,0
26,3,0,0
28,1,1,0.103853750042617
30,3,0,0
36,2,0,0
42,1,1,0.0151442900532857
72,3,0,0
76,4,0,0
78,2,1,0.0862887799739838
82,2,1,0.00613513798452914
92,4,0,0
94,4,0,0
100,2,1,0.0330639489693567
112,4,0,0
120,1,1,0.0144583709770814
132,1,1,0.00563923199661076
138,3,0,0
150,2,1,0.0240025210659951
152,3,0,0
154,1,1,0.00611881900113076
168,4,0,0
170,1,1,0.0679082219721749
172,2,1,0.0414521169150248
174,1,1,0.0328489099629223
176,2,1,0.0150330499745905
182,3,0,0
188,2,1,0.015120750060305
192,1,0,0
202,3,0,0
208,3,0,0
210,2,1,0.0681661730632186
214,2,1,0.041861369041726
220,4,0,0
230,3,0,0
234,1,1,0.0687279370613396
