CatchTime,CatchType,Accuracy,ResponseTime
18,1,0,0
28,1,1,0.0164469880983233
30,2,1,0.0522104590199888
34,3,0,0
42,1,1,0.00602126691956073
50,2,1,0.0788378650322556
56,4,0,0
68,2,1,0.108049275004305
76,1,1,0.105078630032949
80,4,0,0
86,4,0,0
94,2,0,0
104,3,0,0
108,2,1,0.03393088595476
118,3,0,0
122,3,0,0
124,2,1,0.0606591480318457
128,3,0,0
130,3,0,0
140,4,0,0
144,1,1,0.051196270971559
146,2,1,0.0601912729907781
154,4,0,0
156,3,0,0
162,4,0,0
164,2,1,0.00605749106034636
166,2,1,0.00453781802207232
168,3,0,0
172,1,1,0.0504258390283212
176,1,1,0.00626469904091209
180,1,1,0.115218751016073
182,4,1,0.023540484951809
192,1,1,0.00543834001291543
194,3,0,0
204,4,0,0
222,2,1,0.0421262700110674
226,3,0,0
234,4,0,0
236,1,1,0.00507080799434334
242,4,0,0
