CatchTime,CatchType,Accuracy,ResponseTime
6,2,1,0.0154986150446348
8,4,0,0
24,1,1,0.0956716949585825
26,4,0,0
36,4,0,0
46,4,0,0
48,2,1,0.0327216639998369
50,4,0,0
54,2,1,0.00613979098852724
58,3,0,0
64,3,0,0
70,4,0,0
82,3,0,0
88,2,1,0.101128897047602
98,1,1,0.0056114190374501
100,1,1,0.0154407529626042
112,2,1,0.0750414179638028
114,1,0,0
118,2,1,0.00625602900981903
122,1,1,0.0409434519824572
124,2,1,0.00408553995657712
128,2,1,0.086630787991453
142,3,0,0
144,4,0,0
150,4,0,0
152,3,0,0
160,1,1,0.00522752100368962
162,4,0,0
168,2,1,0.067732575989794
180,3,0,0
186,3,0,0
194,1,1,0.00600550300441682
196,3,0,0
208,4,0,0
214,1,1,0.0934802109841257
220,1,1,0.109727374976501
224,1,1,0.0154140340164304
230,3,0,0
236,3,0,0
240,2,1,0.00606642104685307
