CatchTime,CatchType,Accuracy,ResponseTime
20,2,1,0.00672930899600033
34,3,0,0
36,4,0,0
42,2,1,0.0132049660023768
54,2,1,0.0671955110010458
58,4,0,0
60,4,0,0
80,1,1,0.0326568059972487
82,4,0,0
84,3,0,0
86,1,1,0.0594604660000186
94,2,1,0.0945959630043944
100,3,0,0
102,1,1,0.0312405830045464
104,2,1,0.0767320879967883
106,3,0,0
126,4,0,0
144,2,1,0.00699424199410714
146,3,0,0
148,1,1,0.0240288490022067
150,4,0,0
152,3,0,0
154,4,0,0
158,4,0,0
162,2,1,0.111745695001446
168,3,0,0
172,1,1,0.0763837370031979
178,3,0,0
180,1,1,0.0860339779901551
184,1,1,0.067397135993815
190,1,1,0.0507631709915586
208,2,1,0.0237220959970728
214,4,0,0
220,1,1,0.0414921689953189
222,3,0,0
224,2,1,0.0934972739923978
230,1,1,0.00613585900282487
236,4,0,0
238,2,1,0.0572896869998658
248,3,0,0
