CatchTime,CatchType,Accuracy,ResponseTime
2,3,0,0
4,4,0,0
6,4,0,0
12,2,1,0.0536219249479473
14,2,1,0.0966687719337642
24,4,0,0
26,3,0,0
30,1,1,0.0102917510084808
34,3,0,0
36,1,1,0.035503663122654
62,4,0,0
64,3,0,0
74,1,1,0.104938241187483
86,1,1,0.0865656617097557
100,3,0,0
102,4,0,0
106,4,0,0
116,3,0,0
122,1,1,0.0242075058631599
124,1,1,0.0697638038545847
128,4,0,0
136,2,1,0.00738318404182792
140,2,1,0.00109571404755116
144,2,1,0.0932679190300405
154,2,1,0.101779598277062
160,4,0,0
162,1,1,0.0098233032040298
166,1,1,0.0127808791585267
168,2,1,0.0328304846771061
174,3,0,0
180,4,0,0
196,3,0,0
198,2,1,0.00110727595165372
206,3,0,0
210,4,0,0
216,1,1,0.03315365081653
220,2,1,0.0878620496951044
232,1,1,0.00121848005801439
238,2,1,0.0357839902862906
248,3,0,0
