PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StairNum,StimPresTime,StimPresLength,Response,ReationTime,Accuracy,StepLevel
1,42,1,1,2,210.20595778006,0.198280602550085,2,0.566922670135,0,11.5
2,74,1,1,2,212.77206511773,0.199148319979031,1,0.653765820478839,1,16
3,35,1,1,3,215.301141553246,0.198350839373916,1,0.374605466590538,1,11.5
4,86,1,2,2,217.563403512602,0.198906880896629,2,0.454256366163236,1,15
5,30,1,2,2,219.88122426296,0.198280895203425,2,0.607718266051734,1,14
6,41,1,1,1,222.389064302105,0.198730996183485,1,0.463372520603571,1,11.5
7,47,1,2,3,224.729827033042,0.198389469627045,1,0.806519206405937,0,9.5
8,43,1,1,3,227.388082157184,0.19900140795562,1,0.91917087770571,1,14
9,40,1,2,4,230.171378435715,0.199329472454338,2,0.597872233949602,1,20
10,100,1,1,4,232.620618429382,0.19839268881492,1,0.506392575265409,1,20
11,25,1,1,1,235.005654942287,0.198443610512186,1,0.503324689326519,1,9.5
12,93,1,2,1,237.356157764783,0.198615398077436,2,0.417332282512461,1,7.5
13,112,1,2,4,239.630237655073,0.198505360386434,2,0.499380599008873,1,20
14,76,1,1,4,241.980867489159,0.19836576469902,1,0.50012130484788,1,20
15,6,1,2,2,244.342219267073,0.199335618176065,2,0.432030508535036,1,13.5
16,38,1,2,2,246.620228029702,0.198400883111162,2,0.39869698985467,1,13
17,83,1,1,3,248.865513456059,0.198454146035829,1,0.420526594734383,1,13
18,56,1,2,4,251.139212604232,0.198503019159261,2,0.53014110870572,1,20
19,94,1,2,2,253.524113618598,0.19852409020632,2,0.781281359644254,1,12.5
20,95,1,2,3,256.171016130765,0.198864153495379,2,0.545075798702555,1,12
21,20,1,1,4,258.572602780617,0.19851004284169,1,0.656933501238427,1,20
22,28,1,1,4,261.075143451397,0.199016333280724,1,0.618938891329208,1,20
23,80,1,2,4,263.550434283062,0.198251044553217,2,0.389675947780006,1,20
24,23,1,2,3,265.821418777991,0.19902599084412,2,0.583137718901071,1,11
25,19,1,1,3,268.260531499606,0.198501555892108,1,0.410246850244221,1,10.5
26,120,1,2,4,270.516837668945,0.198375714915755,2,0.946915593774747,1,20
27,117,1,2,1,273.315194185796,0.198340303850273,2,0.790897658801896,1,5.75
28,26,1,1,2,275.978224828659,0.198241386990048,1,1.38471342351545,1,11
29,78,1,2,2,279.229371225319,0.198517651830798,2,0.438676082693291,1,10.5
30,69,1,2,1,281.530592672953,0.198362252857805,2,1.16261873315602,1,4.75
31,66,1,1,2,284.573773687003,0.198303722171204,1,0.648679503811991,1,9
32,10,1,1,2,287.083292678894,0.198271822946936,1,0.580697574576106,1,7.5
33,71,1,2,3,289.515831233789,0.198325378525169,2,0.435765351647888,1,10
34,108,1,1,4,291.802155158412,0.198772260317583,1,1.31244617005905,1,20
35,62,1,2,2,294.961449348568,0.198326549138983,2,0.820888782623115,1,5.75
36,90,1,1,2,297.658305753186,0.198246362098416,1,0.785438501661247,1,5.25
37,11,1,1,3,300.299294910084,0.198307819319098,1,1.18073105412896,1,9
38,7,1,2,3,303.338233327315,0.217916477295375,2,0.64201461452717,1,8
39,24,1,2,4,305.86836243723,0.198282358470578,2,0.693987230360108,1,20
40,91,1,1,3,308.41958337272,0.198827864469877,2,1.13531563111724,0,7
41,44,1,1,4,311.402745557448,0.199055548840761,1,0.588986690414458,1,20
42,1,1,1,1,313.851475748834,0.198370739807388,1,0.478989385752584,1,4.25
43,101,1,2,1,316.187368726645,0.198708461869046,1,0.683818694174533,0,3.25
44,110,1,2,2,318.746637924198,0.198371910420974,2,0.498991369943042,1,4.25
45,36,1,1,4,321.107398249523,0.199296987923162,1,0.451209551271631,1,20
46,114,1,1,2,323.410362741004,0.198669831615916,2,0.89356077577736,0,3.25
47,111,1,2,3,326.145333743438,0.19834293773124,2,2.29481877582498,1,9.5
48,31,1,2,3,330.305653098571,0.199120517902884,2,0.526716770885287,1,9
