PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StairNum,StimPresTime,StimPresLength,Response,ReationTime,Accuracy,StepLevel
1,78,1,2,2,126.776947162301,0.198200708162403,2,0.911625394241128,1,8.5
2,9,1,1,1,129.569251606155,0.198266262530524,1,0.283939677103263,1,8.5
3,75,1,1,3,131.619737835201,0.198260409462819,1,0.0339580411073257,1,8.5
4,3,1,1,3,133.417729413221,0.19906696232465,1,0.0335199389173795,1,7
5,95,1,2,3,135.208119903624,0.198376592874411,2,0.0207494210590085,1,5.75
6,57,1,1,1,137.008720487,0.198726606382479,1,0.170758888396449,1,7
7,76,1,1,4,138.942515842062,0.198862982882929,1,0.0861366849567275,1,15
8,104,1,2,4,140.7910082818,0.198999066727993,2,0.0354148698970675,1,15
9,91,1,1,3,142.587116342323,0.198189587332308,1,0.371352916336036,1,4.75
10,90,1,1,2,144.722863929908,0.198299625022628,1,0.0190037433294492,1,7
11,68,1,1,4,146.502133589855,0.198579694359069,1,0.109594320883843,1,15
12,38,1,2,2,148.361288272119,0.198284407044412,2,0.0607422686080099,1,5.75
13,89,1,1,1,150.177920117905,0.198217096754888,1,0.0190578842139075,1,5.75
14,83,1,1,3,151.95232148799,0.198514432642696,1,0.346695693984657,1,3.75
15,14,1,2,2,154.050316490055,0.19830255155648,2,0.0617264621050708,1,4.75
16,7,1,2,3,155.866247138216,0.199271527073506,2,0.119472252210471,1,3.25
17,79,1,2,3,157.737147466016,0.198288504192533,2,0.0535412382341747,1,2.75
18,32,1,2,4,159.553675127179,0.19833737731642,2,0.541104784269919,1,15
19,21,1,2,1,161.857237216971,0.198177295887945,2,0.121186616021077,1,4.75
20,101,1,2,1,163.737510648927,0.198197196323235,2,0.117885777950505,1,3.75
21,112,1,2,4,165.617430555536,0.198300210329762,2,0.0189826722817088,1,15
22,29,1,2,1,167.387169956433,0.19829523522094,2,0.0601955919955799,1,3.25
23,74,1,1,2,169.209038542749,0.198196025708967,1,0.28322296884653,1,3.75
24,54,1,2,2,171.249957345763,0.19831308708126,2,0.294102652873335,1,3.25
25,37,1,2,1,173.298821689483,0.198224413090429,2,0.100966019715997,1,2.75
26,33,1,1,1,175.15453359676,0.198451219501294,1,0.0856356622789463,1,2.25
27,12,1,1,4,176.999994732238,0.198813817103655,1,0.345190284724595,1,15
28,77,1,2,1,179.096934718676,0.198876444939742,2,0.0448040699902776,1,1.75
29,19,1,1,3,180.895927171438,0.198977703028504,2,0.0191781647754397,0,2.25
30,103,1,2,3,182.671916771706,0.198115838667945,2,0.0186636800408451,1,3.25
31,44,1,1,4,184.449832324215,0.198910392738981,1,0.0191131957126345,1,15
32,118,1,2,2,186.218290781037,0.198222071861892,2,0.513048977600192,1,2.75
33,30,1,2,2,188.480781888031,0.198208317151511,2,0.160640395948576,1,2.25
34,36,1,1,4,190.409614133521,0.198246069445304,1,0.0917916272446746,1,15
35,52,1,1,4,192.258467414942,0.198582913546488,1,0.129740290563859,1,15
36,107,1,1,3,194.143439105113,0.198645248727189,1,0.398968572240847,1,2.75
37,64,1,2,4,196.29669029453,0.198544283293813,2,0.189459150116818,1,15
38,8,1,2,4,198.240654185778,0.198561549847,2,0.050860240133261,1,15
39,20,1,1,4,200.048018575299,0.198930000517066,1,0.113321262355385,1,15
40,10,1,1,2,201.9120737393,0.198686220208401,2,0.0880105448886752,0,1.75
41,114,1,1,2,203.752137467513,0.198243142909632,2,0.198272408253615,0,2.75
42,55,1,2,3,205.712235342526,0.198854788586686,2,0.0192293791260454,1,2.75
43,73,1,1,1,207.482967423868,0.199095935013247,1,0.335584813745299,1,1.75
44,71,1,2,3,209.568708734038,0.19839034758661,2,0.0936330026452197,1,2.75
45,84,1,1,4,211.424599452563,0.198286162965815,1,0.123615639517084,1,15
46,105,1,1,1,213.303959805808,0.198443903165753,2,0.056664728324904,0,1.25
47,11,1,1,3,215.120295193665,0.198867080029231,1,0.151835332108021,1,2.25
48,110,1,2,2,217.031725095412,0.198615398076072,2,0.112136308605841,1,4.25
49,34,1,1,2,218.896017308694,0.199217971496182,1,0.0880207877598878,1,3.25
50,61,1,2,1,220.73572253645,0.199017503895448,2,0.0630331596821634,1,1.75
51,92,1,1,4,222.559724858949,0.198152712999217,1,0.0224444697414583,1,15
52,27,1,1,3,224.336343956751,0.198429563148238,2,0.247589194183092,0,2.25
53,4,1,1,4,226.34533134368,0.199036233714651,1,0.0185033059588022,1,15
54,13,1,2,1,228.114621814211,0.199096812975768,2,0.0395895711189951,1,1.75
55,87,1,2,3,229.902544650866,0.198351132026801,2,0.0567794484704791,1,2.75
56,47,1,2,3,231.720498997516,0.198339718544958,2,0.0244994821496221,1,2.75
57,88,1,2,4,233.503555007579,0.198193391826862,2,0.457213336450877,1,15
58,41,1,1,1,235.719907837582,0.198870299216651,1,0.408100529964941,1,1.75
59,26,1,1,2,237.886322578417,0.198525846126358,2,0.0741847187509848,0,3.25
60,63,1,2,3,239.719727563066,0.198511506108844,2,0.0562994968404382,1,2.25
61,18,1,1,2,246.941744992919,0.198483411379129,1,0.141447305846668,1,4.25
62,17,1,1,1,248.897211334701,0.198981507521239,2,0.128455834645138,0,1.75
63,108,1,1,4,250.769505863458,0.198270652332212,1,0.0387379496278299,1,15
64,49,1,1,1,252.562196609844,0.199098861548919,1,0.238847636135688,1,2.25
65,70,1,2,2,254.545898447503,0.198582328239354,2,0.0182290896937047,1,3.75
66,39,1,2,3,256.310260926875,0.198880249434296,2,0.0183695633404568,1,2.25
67,6,1,2,2,258.073789343962,0.198331231593329,2,0.0186194893722131,1,3.75
68,51,1,1,3,259.840349650616,0.198860934307959,1,0.451921869727812,1,2.25
69,31,1,2,3,262.041293984714,0.199314547129688,2,0.403476313069405,1,2.25
70,94,1,2,2,264.193743889031,0.198649638528877,2,0.0759295185180235,1,3.25
71,23,1,2,3,266.017256017029,0.198277383362438,2,0.077115935535403,1,2.25
72,97,1,1,1,267.849525506357,0.198212414299633,1,0.112197765824021,1,1.75
73,119,1,2,3,269.705707415047,0.198268018451927,2,0.273709391043667,1,2.25
74,5,1,2,1,271.729445998271,0.198197196321416,2,0.462181713783139,1,1.75
75,99,1,1,3,273.937168771186,0.198241972297183,2,0.184750063725005,0,1.75
76,28,1,1,4,275.87331091413,0.198769041129708,1,0.0752915340326581,1,15
77,67,1,1,3,277.698659735073,0.198344986305528,1,0.414729715532303,1,2.25
78,115,1,1,3,279.857718339215,0.199217386189048,1,0.0581900380184379,1,2.25
79,50,1,1,2,281.666249830627,0.198421661503744,1,0.191685657435301,1,3.25
80,93,1,2,1,283.601303010146,0.198457365222566,2,0.0624130270571186,1,1.75
81,98,1,1,2,285.417541237064,0.198316598922247,1,0.0859610928964685,1,3.25
82,85,1,2,1,287.257526241501,0.198323622604221,2,0.0683711583023978,1,1.75
83,102,1,2,2,289.072476500662,0.19817788119326,2,0.0181389524350379,1,3.25
84,113,1,1,1,290.839051439987,0.198365472044316,1,0.0373188731318805,1,1.25
85,72,1,2,4,292.625071444019,0.198674514069353,2,0.0187143090843165,1,15
86,1,1,1,1,294.389668046137,0.198370154499571,1,0.191214485408636,1,1.25
87,109,1,2,1,296.328145563477,0.199337959404147,2,0.110689430031925,1,1.25
88,59,1,1,3,298.184720505729,0.198209780419347,1,0.127236933096356,1,2.25
89,106,1,1,2,300.068042508497,0.199261869511247,1,0.291851562667944,1,2.75
90,45,1,2,1,302.114468463813,0.198387421052757,2,0.337902628934899,1,1.25
91,56,1,2,4,304.20962414227,0.198755871726462,2,0.123956288112822,1,15
92,35,1,1,3,306.081199914193,0.198247532711321,1,0.208082151331837,1,1.75
93,117,1,2,1,308.033391756713,0.198286455619382,2,0.269266911929662,1,1.25
94,100,1,1,4,310.056579273523,0.198443025205052,1,0.0207470798304712,1,15
95,46,1,2,2,311.824072266669,0.198426636612567,2,0.398199771670988,1,2.75
