PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StairNum,StimPresTime,StimPresLength,Response,ReationTime,Accuracy,StepLevel
1,20,1,1,4,206.309047585741,0.217052857014437,1,0.412597149965222,1,15
2,32,1,2,4,208.680035855899,0.198284407044639,2,0.546090720808365,1,15
3,43,1,1,3,211.044258563991,0.198699389612784,1,0.867082956420063,1,8.5
4,80,1,2,4,213.666115502701,0.198427514573382,2,0.289135153501093,1,15
5,23,1,2,3,215.743006973053,0.198235241267867,2,0.545660812915116,1,7
6,39,1,2,3,218.059399867311,0.198849520823956,2,0.437109801519455,1,5.75
7,86,1,2,2,220.254197016047,0.199168220412503,1,0.370198691195355,0,8.5
8,49,1,1,1,222.404248040173,0.199217971496068,1,0.327142054854448,1,8.5
9,28,1,1,4,224.486313330569,0.198157688108154,1,0.308659527288683,1,15
10,68,1,1,4,226.550465011672,0.198410540674217,1,0.24987276892,1,15
11,38,1,2,2,228.557508887153,0.19915973346292,2,0.27170617829438,1,12
12,2,1,1,2,230.598125379169,0.198627689521686,1,0.26086688044029,1,11
13,100,1,1,4,232.604524246483,0.198714022284321,2,0.264008515044225,0,15
14,107,1,1,3,234.622260507795,0.198292308687314,1,0.695506394331119,1,4.75
15,101,1,2,1,237.069570452071,0.198281187856878,1,0.613639230309786,0,7
16,79,1,2,3,239.436968742565,0.19834176711754,1,0.730761768106618,0,3.75
17,48,1,2,4,241.941007798921,0.199045013317232,2,0.264283609271388,1,15
18,105,1,1,1,243.956545940297,0.19918343839106,1,0.249477394131873,1,10.5
19,29,1,2,1,245.956046966194,0.199122566476944,2,0.249801946789148,1,9.5
20,12,1,1,4,247.956370933544,0.19901252878617,1,0.226409572576699,1,15
21,33,1,1,1,249.933588156433,0.198467608093779,1,0.233524855495034,1,9
22,114,1,1,2,251.956029406988,0.198969216078012,1,0.282418171905192,1,10.5
23,35,1,1,3,253.9880102815,0.19828967480646,1,0.321286352312086,1,5.75
24,99,1,1,3,256.059410988141,0.198332694861051,1,0.366507453443887,1,5.25
25,34,1,1,2,258.171162457481,0.198375714915755,1,0.241963224584197,1,10
26,24,1,2,4,260.163807491401,0.198938780121011,2,0.0407215545984627,1,15
27,42,1,1,2,261.949022113186,0.198873225751981,1,0.214386491585856,1,9.5
28,36,1,1,4,263.93954570237,0.199195144528289,1,0.226814312274769,1,15
29,113,1,1,1,265.914445988029,0.198603691940093,1,0.305445899940082,1,8.5
30,45,1,2,1,267.963370325703,0.198305770745264,2,0.23123133054014,1,8
31,73,1,1,1,269.93934113762,0.199215922922122,1,0.170991840529609,1,7.5
32,63,1,2,3,271.858853541882,0.198313965041393,2,0.261769716281265,1,4.75
33,13,1,2,1,273.898702696597,0.198485167299737,2,0.369636211296893,1,6.5
34,102,1,2,2,276.01132656582,0.198902198441829,2,0.262759470191895,1,9
35,83,1,1,3,278.018962186543,0.198350839374029,1,0.264583871693617,1,4.25
36,110,1,2,2,280.034865559403,0.198409370060517,2,0.181501025311377,1,8
37,97,1,1,1,281.986939462589,0.199278550756844,1,0.385389160292448,1,6.5
38,109,1,2,1,284.123178122634,0.198400297804142,2,0.292315418358271,1,5.25
39,16,1,2,4,286.163289202171,0.198429855800782,2,0.255178868315056,1,15
40,85,1,2,1,288.163360316955,0.198343815691487,2,0.319031164956755,1,4.75
41,27,1,1,3,290.245819226218,0.198292601340768,1,0.219473100906043,1,4.25
42,7,1,2,3,292.21270578292,0.198994676926645,2,0.246617584783962,1,3.75
