PresOrder,TrialNumber,Illusory_Fragmented,Fat_Thin,StairNum,StimPresTime,StimPresLength,Response,ReationTime,Accuracy,StepLevel
1,45,1,2,1,300.136862011858,0.198249288632724,1,0.220226098189414,0,8.5
2,9,1,1,1,302.131311254193,0.198366935312833,1,0.128181911032698,1,12
3,105,1,1,1,304.006565094464,0.198364301431866,1,0.060772997218919,1,11
4,119,1,2,3,305.821263671671,0.198668368348763,1,0.116325057191716,0,8.5
5,13,1,2,1,307.696679056638,0.19824841067225,1,0.00168070866607195,0,10.5
6,7,1,2,3,309.461289120813,0.198463803599225,2,0.0271798949434015,1,12
7,109,1,2,1,311.241286317194,0.198811475877619,2,0.22811164494351,1,12.5
8,14,1,2,2,313.220466366658,0.199097983588445,1,0.0284254279542893,0,8.5
9,31,1,2,3,315.005749176693,0.199192217994096,2,0.000668420441343187,1,11
10,40,1,2,4,316.757446200788,0.198596668257778,1,0.118792125632581,0,15
11,62,1,2,2,318.62297107033,0.198222657170163,2,0.332727930931469,1,12
12,77,1,2,1,320.703387843937,0.198293771954468,2,0.0896107738606133,1,12
13,115,1,1,3,322.544045951272,0.19834323038458,1,0.0880547355568524,1,10.5
14,35,1,1,3,324.376162382855,0.198446537046493,2,0.142562608080652,0,10
15,52,1,1,4,326.262819171492,0.198296113181868,1,0.131524013238504,1,15
16,96,1,2,4,328.136061604718,0.19827738336221,1,0.180766757847778,0,15
17,110,1,2,2,330.055316766613,0.198834888152305,2,0.435530350941235,1,11
18,93,1,2,1,332.239814563079,0.198943462575926,1,0.388060500829397,0,11.5
19,16,1,2,4,334.374508890958,0.19926157685768,2,0.286542829390783,1,15
20,71,1,2,3,336.40659629132,0.198849813477182,1,0.261654410828669,0,11.5
21,39,1,2,3,338.414989884434,0.198702901453998,1,0.317831285881084,0,13
22,72,1,2,4,340.471930292294,0.198323915258243,1,0.626994469728061,0,15
23,112,1,2,4,342.846984103944,0.198351717334162,2,0.308437695986413,1,15
24,61,1,2,1,344.895127349605,0.198303136864297,1,0.146362127602288,0,12.5
25,118,1,2,2,346.781983727884,0.199055548840761,1,0.406270860702534,0,10.5
26,98,1,1,2,348.926540476457,0.198333280168072,1,0.441178562199411,1,12.5
27,80,1,2,4,351.112660743556,0.198752945191018,2,0.338085537330699,1,15
28,65,1,1,1,353.191462070213,0.198902491095168,1,0.30261974573682,1,13.5
29,102,1,2,2,355.239579269719,0.199227921712918,1,0.148366218311821,0,12
30,60,1,1,4,357.136482440355,0.198222364516823,1,0.104722811837519,1,15
31,120,1,2,4,358.989848437714,0.198451512155088,2,0.0307558272418191,1,15
32,79,1,2,3,360.765662738575,0.199030673298921,1,0.0875806369951988,0,14
33,53,1,2,1,362.591251535333,0.198334158128318,2,0.142743175248825,1,13.5
34,84,1,1,4,364.47859020647,0.198533455116149,2,0.123725677207403,0,15
35,59,1,1,3,366.343205216489,0.198296698488775,2,0.184939995803234,0,14.5
36,90,1,1,2,368.27065643043,0.198231729426652,2,0.139583396131911,0,13
37,12,1,1,4,370.158338384044,0.198936438893497,1,0.336350687779486,1,15
38,18,1,1,2,372.2322082077,0.199113201567116,1,0.212119890746635,1,14
39,46,1,2,2,374.183129349013,0.199003163876341,1,0.148074150185721,0,14
40,85,1,2,1,376.064709185894,0.199348494927335,2,0.40350235922574,1,13
41,86,1,2,2,378.205944610655,0.198290552766593,1,0.182419371784363,0,14.5
42,50,1,1,2,380.136789141153,0.1982864556187,1,0.313438557850759,1,14.5
43,34,1,1,2,382.197990290344,0.199040623515657,1,0.390870559093855,1,14.5
44,44,1,1,4,384.32595505253,0.198475802389794,1,0.265987437558806,1,15
45,25,1,1,1,386.334643054998,0.19843366029545,2,0.201391801197133,0,13
46,78,1,2,2,388.280314286375,0.199081887649754,2,0.315636385133075,1,14.5
47,51,1,1,3,390.335280454175,0.198711388403353,2,0.569604838849045,0,14.5
48,2,1,1,2,392.654606906446,0.199157977542654,1,0.188110017790677,1,14.5
49,87,1,2,3,394.58402328819,0.198359618977065,2,0.64394934637312,1,14.5
50,101,1,2,1,396.966606487366,0.198414930475792,2,0.173148696331282,1,14
51,29,1,2,1,398.87905482306,0.198223535130637,2,0.236453438400076,1,13.5
52,74,1,1,2,400.854290782207,0.198313379734373,1,0.253183264554536,1,14.5
53,92,1,1,4,402.855231077688,0.198316891575814,2,0.32509640735725,0,15
54,67,1,1,3,404.925953121017,0.198638225045215,2,0.330319685831,0,15
55,37,1,2,1,406.991780243025,0.198429270493762,2,0.280089235885043,1,13.5
56,104,1,2,4,409.013876455183,0.198837229379933,1,0.350789037553568,0,15
57,58,1,1,2,411.102711697446,0.198768748476596,1,0.307890434066849,1,14
58,57,1,1,1,413.158066801658,0.198960143821751,1,0.184975992175623,1,13.5
59,24,1,2,4,415.079028718374,0.19933766675058,1,0.235086746867637,0,15
60,49,1,1,1,417.054183905173,0.198581450279107,2,0.0293815267200443,0,12.5
61,17,1,1,1,454.857802623404,0.199418439097826,2,0.229452582973408,0,13.5
62,42,1,1,2,456.831957813422,0.198386543092965,1,0.22750790091095,1,14
63,28,1,1,4,458.797552890524,0.19835698509587,2,0.398232256202846,0,15
64,19,1,1,3,460.933426319084,0.198307526665758,1,0.0769789737291831,1,14.5
65,73,1,1,1,462.759345228915,0.198289089499667,1,0.0427235967340494,1,14
66,54,1,2,2,464.536007054118,0.198289382153234,2,0.355199324789737,1,14
67,82,1,1,2,466.6327205268,0.198289089499667,1,0.151540630100499,1,14
68,30,1,2,2,468.52819701195,0.199234360088212,1,0.123171391604956,0,13.5
69,43,1,1,3,470.383197771386,0.198677733259046,1,0.18542462988853,1,14.5
70,38,1,2,2,472.317171059736,0.198755579071985,2,0.0840802092820923,1,14.5
71,48,1,2,4,474.149773881325,0.199153880394533,1,0.0506893305287122,0,15
72,47,1,2,3,475.943296056115,0.199234945395347,2,0.0826658152400341,1,14.5
73,15,1,2,3,477.759735335942,0.198503019159034,1,0.0508792626069408,0,14.5
74,3,1,1,3,479.543454791337,0.198236119228113,1,0.315605363869054,1,14.5
75,70,1,2,2,481.591585160247,0.198296113181641,2,0.177632732232723,1,14.5
76,117,1,2,1,483.502670901557,0.198297869102589,2,0.149246812492038,1,14
77,56,1,2,4,485.391126923501,0.198302844210957,2,0.0419392855337719,1,15
78,83,1,1,3,487.173510415975,0.198418149663667,1,0.0346264615477594,1,14.5
79,111,1,2,3,488.943247768298,0.19918226777736,2,0.107086573616471,1,14.5
80,22,1,2,2,490.789477704345,0.198895760066534,2,0.0180567168204107,1,14.5
81,88,1,2,4,492.543278906624,0.199345275739688,2,0.106327137957578,1,15
82,106,1,1,2,494.384171429358,0.199438339531298,1,0.0093274502191889,1,14
83,20,1,1,4,496.141276688896,0.19880211096779,1,0.187894917517497,1,15
84,32,1,2,4,498.063927801228,0.198455023996303,2,0.000539067623776646,1,15
85,76,1,1,4,499.802191154784,0.19826450661094,1,0.0334230706312155,1,15
